delivery_id,supplier_id,order_id,expected_date,actual_date,delay_days,on_time,delivery_score,month
DEL_SUP000115_01,SUP000115,ORD_SUP000115_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000115_02,SUP000115,ORD_SUP000115_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000115_03,SUP000115,ORD_SUP000115_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000115_04,SUP000115,ORD_SUP000115_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000115_05,SUP000115,ORD_SUP000115_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000115_06,SUP000115,ORD_SUP000115_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000115_07,SUP000115,ORD_SUP000115_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000115_08,SUP000115,ORD_SUP000115_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000115_09,SUP000115,ORD_SUP000115_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000115_10,SUP000115,ORD_SUP000115_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000115_11,SUP000115,ORD_SUP000115_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000115_12,SUP000115,ORD_SUP000115_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000115_13,SUP000115,ORD_SUP000115_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000115_14,SUP000115,ORD_SUP000115_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000115_15,SUP000115,ORD_SUP000115_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000115_16,SUP000115,ORD_SUP000115_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000115_17,SUP000115,ORD_SUP000115_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000115_18,SUP000115,ORD_SUP000115_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000115_19,SUP000115,ORD_SUP000115_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000115_20,SUP000115,ORD_SUP000115_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000115_21,SUP000115,ORD_SUP000115_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000115_22,SUP000115,ORD_SUP000115_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000115_23,SUP000115,ORD_SUP000115_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000115_24,SUP000115,ORD_SUP000115_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000115_25,SUP000115,ORD_SUP000115_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000115_26,SUP000115,ORD_SUP000115_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000115_27,SUP000115,ORD_SUP000115_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000115_28,SUP000115,ORD_SUP000115_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000115_29,SUP000115,ORD_SUP000115_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000115_30,SUP000115,ORD_SUP000115_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000115_31,SUP000115,ORD_SUP000115_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000115_32,SUP000115,ORD_SUP000115_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000115_33,SUP000115,ORD_SUP000115_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000115_34,SUP000115,ORD_SUP000115_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000115_35,SUP000115,ORD_SUP000115_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000115_36,SUP000115,ORD_SUP000115_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000115_37,SUP000115,ORD_SUP000115_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000115_38,SUP000115,ORD_SUP000115_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000115_39,SUP000115,ORD_SUP000115_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000115_40,SUP000115,ORD_SUP000115_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000115_41,SUP000115,ORD_SUP000115_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000115_42,SUP000115,ORD_SUP000115_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000115_43,SUP000115,ORD_SUP000115_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000115_44,SUP000115,ORD_SUP000115_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000115_45,SUP000115,ORD_SUP000115_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000115_46,SUP000115,ORD_SUP000115_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000115_47,SUP000115,ORD_SUP000115_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000115_48,SUP000115,ORD_SUP000115_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000115_49,SUP000115,ORD_SUP000115_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000115_50,SUP000115,ORD_SUP000115_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000115_51,SUP000115,ORD_SUP000115_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000115_52,SUP000115,ORD_SUP000115_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000115_53,SUP000115,ORD_SUP000115_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000115_54,SUP000115,ORD_SUP000115_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000115_55,SUP000115,ORD_SUP000115_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000115_56,SUP000115,ORD_SUP000115_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000115_57,SUP000115,ORD_SUP000115_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000115_58,SUP000115,ORD_SUP000115_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000115_59,SUP000115,ORD_SUP000115_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000115_60,SUP000115,ORD_SUP000115_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000116_01,SUP000116,ORD_SUP000116_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000116_02,SUP000116,ORD_SUP000116_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000116_03,SUP000116,ORD_SUP000116_03,2021-03-15,2021-03-22,7,False,65,Month_03
DEL_SUP000116_04,SUP000116,ORD_SUP000116_04,2021-04-15,2021-04-26,11,False,45,Month_04
DEL_SUP000116_05,SUP000116,ORD_SUP000116_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000116_06,SUP000116,ORD_SUP000116_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000116_07,SUP000116,ORD_SUP000116_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000116_08,SUP000116,ORD_SUP000116_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000116_09,SUP000116,ORD_SUP000116_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000116_10,SUP000116,ORD_SUP000116_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000116_11,SUP000116,ORD_SUP000116_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000116_12,SUP000116,ORD_SUP000116_12,2021-12-15,2021-12-18,3,False,85,Month_12
DEL_SUP000116_13,SUP000116,ORD_SUP000116_13,2022-01-15,2022-01-25,10,False,50,Month_13
DEL_SUP000116_14,SUP000116,ORD_SUP000116_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000116_15,SUP000116,ORD_SUP000116_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000116_16,SUP000116,ORD_SUP000116_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000116_17,SUP000116,ORD_SUP000116_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000116_18,SUP000116,ORD_SUP000116_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000116_19,SUP000116,ORD_SUP000116_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000116_20,SUP000116,ORD_SUP000116_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000116_21,SUP000116,ORD_SUP000116_21,2022-09-15,2022-09-19,4,False,80,Month_21
DEL_SUP000116_22,SUP000116,ORD_SUP000116_22,2022-10-15,2022-10-24,9,False,55,Month_22
DEL_SUP000116_23,SUP000116,ORD_SUP000116_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000116_24,SUP000116,ORD_SUP000116_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000116_25,SUP000116,ORD_SUP000116_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000116_26,SUP000116,ORD_SUP000116_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000116_27,SUP000116,ORD_SUP000116_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000116_28,SUP000116,ORD_SUP000116_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000116_29,SUP000116,ORD_SUP000116_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000116_30,SUP000116,ORD_SUP000116_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000116_31,SUP000116,ORD_SUP000116_31,2023-07-15,2023-07-19,4,False,80,Month_31
DEL_SUP000116_32,SUP000116,ORD_SUP000116_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000116_33,SUP000116,ORD_SUP000116_33,2023-09-15,2023-09-22,7,False,65,Month_33
DEL_SUP000116_34,SUP000116,ORD_SUP000116_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000116_35,SUP000116,ORD_SUP000116_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000116_36,SUP000116,ORD_SUP000116_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000116_37,SUP000116,ORD_SUP000116_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000116_38,SUP000116,ORD_SUP000116_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000116_39,SUP000116,ORD_SUP000116_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000116_40,SUP000116,ORD_SUP000116_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000116_41,SUP000116,ORD_SUP000116_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000116_42,SUP000116,ORD_SUP000116_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000116_43,SUP000116,ORD_SUP000116_43,2024-07-15,2024-07-28,13,False,35,Month_43
DEL_SUP000116_44,SUP000116,ORD_SUP000116_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000116_45,SUP000116,ORD_SUP000116_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000116_46,SUP000116,ORD_SUP000116_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000116_47,SUP000116,ORD_SUP000116_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000116_48,SUP000116,ORD_SUP000116_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000116_49,SUP000116,ORD_SUP000116_49,2025-01-15,2025-01-20,5,False,75,Month_49
DEL_SUP000116_50,SUP000116,ORD_SUP000116_50,2025-02-15,2025-02-28,13,False,35,Month_50
DEL_SUP000116_51,SUP000116,ORD_SUP000116_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000116_52,SUP000116,ORD_SUP000116_52,2025-04-15,2025-04-30,15,False,25,Month_52
DEL_SUP000116_53,SUP000116,ORD_SUP000116_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000116_54,SUP000116,ORD_SUP000116_54,2025-06-15,2025-06-22,7,False,65,Month_54
DEL_SUP000116_55,SUP000116,ORD_SUP000116_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000116_56,SUP000116,ORD_SUP000116_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000116_57,SUP000116,ORD_SUP000116_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000116_58,SUP000116,ORD_SUP000116_58,2025-10-15,2025-10-28,13,False,35,Month_58
DEL_SUP000116_59,SUP000116,ORD_SUP000116_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000116_60,SUP000116,ORD_SUP000116_60,2025-12-15,2025-12-26,11,False,45,Month_60
DEL_SUP000117_01,SUP000117,ORD_SUP000117_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000117_02,SUP000117,ORD_SUP000117_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000117_03,SUP000117,ORD_SUP000117_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000117_04,SUP000117,ORD_SUP000117_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000117_05,SUP000117,ORD_SUP000117_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000117_06,SUP000117,ORD_SUP000117_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000117_07,SUP000117,ORD_SUP000117_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000117_08,SUP000117,ORD_SUP000117_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000117_09,SUP000117,ORD_SUP000117_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000117_10,SUP000117,ORD_SUP000117_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000117_11,SUP000117,ORD_SUP000117_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000117_12,SUP000117,ORD_SUP000117_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000117_13,SUP000117,ORD_SUP000117_13,2022-01-15,2022-01-20,5,False,75,Month_13
DEL_SUP000117_14,SUP000117,ORD_SUP000117_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000117_15,SUP000117,ORD_SUP000117_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000117_16,SUP000117,ORD_SUP000117_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000117_17,SUP000117,ORD_SUP000117_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000117_18,SUP000117,ORD_SUP000117_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000117_19,SUP000117,ORD_SUP000117_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000117_20,SUP000117,ORD_SUP000117_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000117_21,SUP000117,ORD_SUP000117_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000117_22,SUP000117,ORD_SUP000117_22,2022-10-15,2022-10-18,3,False,85,Month_22
DEL_SUP000117_23,SUP000117,ORD_SUP000117_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000117_24,SUP000117,ORD_SUP000117_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000117_25,SUP000117,ORD_SUP000117_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000117_26,SUP000117,ORD_SUP000117_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000117_27,SUP000117,ORD_SUP000117_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000117_28,SUP000117,ORD_SUP000117_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000117_29,SUP000117,ORD_SUP000117_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000117_30,SUP000117,ORD_SUP000117_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000117_31,SUP000117,ORD_SUP000117_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000117_32,SUP000117,ORD_SUP000117_32,2023-08-15,2023-08-15,0,True,100,Month_32
DEL_SUP000117_33,SUP000117,ORD_SUP000117_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000117_34,SUP000117,ORD_SUP000117_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000117_35,SUP000117,ORD_SUP000117_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000117_36,SUP000117,ORD_SUP000117_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000117_37,SUP000117,ORD_SUP000117_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000117_38,SUP000117,ORD_SUP000117_38,2024-02-15,2024-02-15,0,True,100,Month_38
DEL_SUP000117_39,SUP000117,ORD_SUP000117_39,2024-03-15,2024-03-17,2,False,90,Month_39
DEL_SUP000117_40,SUP000117,ORD_SUP000117_40,2024-04-15,2024-04-15,0,True,100,Month_40
DEL_SUP000117_41,SUP000117,ORD_SUP000117_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000117_42,SUP000117,ORD_SUP000117_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000117_43,SUP000117,ORD_SUP000117_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000117_44,SUP000117,ORD_SUP000117_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000117_45,SUP000117,ORD_SUP000117_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000117_46,SUP000117,ORD_SUP000117_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000117_47,SUP000117,ORD_SUP000117_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000117_48,SUP000117,ORD_SUP000117_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000117_49,SUP000117,ORD_SUP000117_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000117_50,SUP000117,ORD_SUP000117_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000117_51,SUP000117,ORD_SUP000117_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000117_52,SUP000117,ORD_SUP000117_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000117_53,SUP000117,ORD_SUP000117_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000117_54,SUP000117,ORD_SUP000117_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000117_55,SUP000117,ORD_SUP000117_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000117_56,SUP000117,ORD_SUP000117_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000117_57,SUP000117,ORD_SUP000117_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000117_58,SUP000117,ORD_SUP000117_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000117_59,SUP000117,ORD_SUP000117_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000117_60,SUP000117,ORD_SUP000117_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000118_01,SUP000118,ORD_SUP000118_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000118_02,SUP000118,ORD_SUP000118_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000118_03,SUP000118,ORD_SUP000118_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000118_04,SUP000118,ORD_SUP000118_04,2021-04-15,2021-04-15,0,True,100,Month_04
DEL_SUP000118_05,SUP000118,ORD_SUP000118_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000118_06,SUP000118,ORD_SUP000118_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000118_07,SUP000118,ORD_SUP000118_07,2021-07-15,2021-07-15,0,True,100,Month_07
DEL_SUP000118_08,SUP000118,ORD_SUP000118_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000118_09,SUP000118,ORD_SUP000118_09,2021-09-15,2021-09-17,2,False,90,Month_09
DEL_SUP000118_10,SUP000118,ORD_SUP000118_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000118_11,SUP000118,ORD_SUP000118_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000118_12,SUP000118,ORD_SUP000118_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000118_13,SUP000118,ORD_SUP000118_13,2022-01-15,2022-01-15,0,True,100,Month_13
DEL_SUP000118_14,SUP000118,ORD_SUP000118_14,2022-02-15,2022-02-15,0,True,100,Month_14
DEL_SUP000118_15,SUP000118,ORD_SUP000118_15,2022-03-15,2022-03-15,0,True,100,Month_15
DEL_SUP000118_16,SUP000118,ORD_SUP000118_16,2022-04-15,2022-04-15,0,True,100,Month_16
DEL_SUP000118_17,SUP000118,ORD_SUP000118_17,2022-05-15,2022-05-15,0,True,100,Month_17
DEL_SUP000118_18,SUP000118,ORD_SUP000118_18,2022-06-15,2022-06-15,0,True,100,Month_18
DEL_SUP000118_19,SUP000118,ORD_SUP000118_19,2022-07-15,2022-07-15,0,True,100,Month_19
DEL_SUP000118_20,SUP000118,ORD_SUP000118_20,2022-08-15,2022-08-15,0,True,100,Month_20
DEL_SUP000118_21,SUP000118,ORD_SUP000118_21,2022-09-15,2022-09-15,0,True,100,Month_21
DEL_SUP000118_22,SUP000118,ORD_SUP000118_22,2022-10-15,2022-10-15,0,True,100,Month_22
DEL_SUP000118_23,SUP000118,ORD_SUP000118_23,2022-11-15,2022-11-15,0,True,100,Month_23
DEL_SUP000118_24,SUP000118,ORD_SUP000118_24,2022-12-15,2022-12-15,0,True,100,Month_24
DEL_SUP000118_25,SUP000118,ORD_SUP000118_25,2023-01-15,2023-01-15,0,True,100,Month_25
DEL_SUP000118_26,SUP000118,ORD_SUP000118_26,2023-02-15,2023-02-15,0,True,100,Month_26
DEL_SUP000118_27,SUP000118,ORD_SUP000118_27,2023-03-15,2023-03-15,0,True,100,Month_27
DEL_SUP000118_28,SUP000118,ORD_SUP000118_28,2023-04-15,2023-04-15,0,True,100,Month_28
DEL_SUP000118_29,SUP000118,ORD_SUP000118_29,2023-05-15,2023-05-15,0,True,100,Month_29
DEL_SUP000118_30,SUP000118,ORD_SUP000118_30,2023-06-15,2023-06-15,0,True,100,Month_30
DEL_SUP000118_31,SUP000118,ORD_SUP000118_31,2023-07-15,2023-07-15,0,True,100,Month_31
DEL_SUP000118_32,SUP000118,ORD_SUP000118_32,2023-08-15,2023-08-16,1,False,95,Month_32
DEL_SUP000118_33,SUP000118,ORD_SUP000118_33,2023-09-15,2023-09-15,0,True,100,Month_33
DEL_SUP000118_34,SUP000118,ORD_SUP000118_34,2023-10-15,2023-10-15,0,True,100,Month_34
DEL_SUP000118_35,SUP000118,ORD_SUP000118_35,2023-11-15,2023-11-15,0,True,100,Month_35
DEL_SUP000118_36,SUP000118,ORD_SUP000118_36,2023-12-15,2023-12-15,0,True,100,Month_36
DEL_SUP000118_37,SUP000118,ORD_SUP000118_37,2024-01-15,2024-01-15,0,True,100,Month_37
DEL_SUP000118_38,SUP000118,ORD_SUP000118_38,2024-02-15,2024-02-16,1,False,95,Month_38
DEL_SUP000118_39,SUP000118,ORD_SUP000118_39,2024-03-15,2024-03-15,0,True,100,Month_39
DEL_SUP000118_40,SUP000118,ORD_SUP000118_40,2024-04-15,2024-04-17,2,False,90,Month_40
DEL_SUP000118_41,SUP000118,ORD_SUP000118_41,2024-05-15,2024-05-15,0,True,100,Month_41
DEL_SUP000118_42,SUP000118,ORD_SUP000118_42,2024-06-15,2024-06-15,0,True,100,Month_42
DEL_SUP000118_43,SUP000118,ORD_SUP000118_43,2024-07-15,2024-07-15,0,True,100,Month_43
DEL_SUP000118_44,SUP000118,ORD_SUP000118_44,2024-08-15,2024-08-15,0,True,100,Month_44
DEL_SUP000118_45,SUP000118,ORD_SUP000118_45,2024-09-15,2024-09-15,0,True,100,Month_45
DEL_SUP000118_46,SUP000118,ORD_SUP000118_46,2024-10-15,2024-10-15,0,True,100,Month_46
DEL_SUP000118_47,SUP000118,ORD_SUP000118_47,2024-11-15,2024-11-15,0,True,100,Month_47
DEL_SUP000118_48,SUP000118,ORD_SUP000118_48,2024-12-15,2024-12-15,0,True,100,Month_48
DEL_SUP000118_49,SUP000118,ORD_SUP000118_49,2025-01-15,2025-01-15,0,True,100,Month_49
DEL_SUP000118_50,SUP000118,ORD_SUP000118_50,2025-02-15,2025-02-15,0,True,100,Month_50
DEL_SUP000118_51,SUP000118,ORD_SUP000118_51,2025-03-15,2025-03-15,0,True,100,Month_51
DEL_SUP000118_52,SUP000118,ORD_SUP000118_52,2025-04-15,2025-04-15,0,True,100,Month_52
DEL_SUP000118_53,SUP000118,ORD_SUP000118_53,2025-05-15,2025-05-15,0,True,100,Month_53
DEL_SUP000118_54,SUP000118,ORD_SUP000118_54,2025-06-15,2025-06-15,0,True,100,Month_54
DEL_SUP000118_55,SUP000118,ORD_SUP000118_55,2025-07-15,2025-07-15,0,True,100,Month_55
DEL_SUP000118_56,SUP000118,ORD_SUP000118_56,2025-08-15,2025-08-15,0,True,100,Month_56
DEL_SUP000118_57,SUP000118,ORD_SUP000118_57,2025-09-15,2025-09-15,0,True,100,Month_57
DEL_SUP000118_58,SUP000118,ORD_SUP000118_58,2025-10-15,2025-10-15,0,True,100,Month_58
DEL_SUP000118_59,SUP000118,ORD_SUP000118_59,2025-11-15,2025-11-15,0,True,100,Month_59
DEL_SUP000118_60,SUP000118,ORD_SUP000118_60,2025-12-15,2025-12-15,0,True,100,Month_60
DEL_SUP000119_01,SUP000119,ORD_SUP000119_01,2021-01-15,2021-01-15,0,True,100,Month_01
DEL_SUP000119_02,SUP000119,ORD_SUP000119_02,2021-02-15,2021-02-15,0,True,100,Month_02
DEL_SUP000119_03,SUP000119,ORD_SUP000119_03,2021-03-15,2021-03-15,0,True,100,Month_03
DEL_SUP000119_04,SUP000119,ORD_SUP000119_04,2021-04-15,2021-04-19,4,False,80,Month_04
DEL_SUP000119_05,SUP000119,ORD_SUP000119_05,2021-05-15,2021-05-15,0,True,100,Month_05
DEL_SUP000119_06,SUP000119,ORD_SUP000119_06,2021-06-15,2021-06-15,0,True,100,Month_06
DEL_SUP000119_07,SUP000119,ORD_SUP000119_07,2021-07-15,2021-07-19,4,False,80,Month_07
DEL_SUP000119_08,SUP000119,ORD_SUP000119_08,2021-08-15,2021-08-15,0,True,100,Month_08
DEL_SUP000119_09,SUP000119,ORD_SUP000119_09,2021-09-15,2021-09-15,0,True,100,Month_09
DEL_SUP000119_10,SUP000119,ORD_SUP000119_10,2021-10-15,2021-10-15,0,True,100,Month_10
DEL_SUP000119_11,SUP000119,ORD_SUP000119_11,2021-11-15,2021-11-15,0,True,100,Month_11
DEL_SUP000119_12,SUP000119,ORD_SUP000119_12,2021-12-15,2021-12-15,0,True,100,Month_12
DEL_SUP000119_13,SUP000119,ORD_SUP000119_13,2022-01-15,2022-01-15,0,True,100,Month_13
