order_id,supplier_id,order_value,quantity,category,status,month
ORD_SUP000083_11,SUP000083,3491044.3,18244,Raw Materials,Delivered,Month_11
ORD_SUP000083_12,SUP000083,3272098.74,25076,Raw Materials,Delivered,Month_12
ORD_SUP000083_13,SUP000083,3229767.56,46064,Raw Materials,Delivered,Month_13
ORD_SUP000083_14,SUP000083,3686612.71,36375,Raw Materials,Delivered,Month_14
ORD_SUP000083_15,SUP000083,3490415.79,50344,Raw Materials,Delivered,Month_15
ORD_SUP000083_16,SUP000083,3601740.26,33300,Raw Materials,Delivered,Month_16
ORD_SUP000083_17,SUP000083,3878650.75,52212,Raw Materials,Delivered,Month_17
ORD_SUP000083_18,SUP000083,3658932.51,28549,Raw Materials,Delivered,Month_18
ORD_SUP000083_19,SUP000083,3145976.6,33457,Raw Materials,Delivered,Month_19
ORD_SUP000083_20,SUP000083,3155345.07,18764,Raw Materials,Delivered,Month_20
ORD_SUP000083_21,SUP000083,3354082.3,36688,Raw Materials,Delivered,Month_21
ORD_SUP000083_22,SUP000083,3442999.24,70361,Raw Materials,Delivered,Month_22
ORD_SUP000083_23,SUP000083,3412336.02,84463,Raw Materials,Delivered,Month_23
ORD_SUP000083_24,SUP000083,3234311.85,19619,Raw Materials,Delivered,Month_24
ORD_SUP000083_25,SUP000083,3288477.14,101821,Raw Materials,Delivered,Month_25
ORD_SUP000083_26,SUP000083,3769481.12,75525,Raw Materials,Delivered,Month_26
ORD_SUP000083_27,SUP000083,3262185.25,38265,Raw Materials,Delivered,Month_27
ORD_SUP000083_28,SUP000083,3077618.84,19436,Raw Materials,Delivered,Month_28
ORD_SUP000083_29,SUP000083,3103909.3,45541,Raw Materials,Delivered,Month_29
ORD_SUP000083_30,SUP000083,3508528.94,60227,Raw Materials,Delivered,Month_30
ORD_SUP000083_31,SUP000083,3581733.28,30801,Raw Materials,Delivered,Month_31
ORD_SUP000083_32,SUP000083,2960495.1,16489,Raw Materials,Delivered,Month_32
ORD_SUP000083_33,SUP000083,3280149.69,27340,Raw Materials,Delivered,Month_33
ORD_SUP000083_34,SUP000083,3895279.42,40012,Raw Materials,Delivered,Month_34
ORD_SUP000083_35,SUP000083,3930071.62,34727,Raw Materials,Delivered,Month_35
ORD_SUP000083_36,SUP000083,3968769.73,27650,Raw Materials,Delivered,Month_36
ORD_SUP000083_37,SUP000083,3236655.0,39193,Raw Materials,Delivered,Month_37
ORD_SUP000083_38,SUP000083,3528608.43,25754,Raw Materials,Delivered,Month_38
ORD_SUP000083_39,SUP000083,3898432.22,25717,Raw Materials,Delivered,Month_39
ORD_SUP000083_40,SUP000083,3300537.2,25858,Raw Materials,Delivered,Month_40
ORD_SUP000083_41,SUP000083,3252339.55,118011,Raw Materials,Delivered,Month_41
ORD_SUP000083_42,SUP000083,3466482.67,34834,Raw Materials,Delivered,Month_42
ORD_SUP000083_43,SUP000083,3270714.83,207522,Raw Materials,Delivered,Month_43
ORD_SUP000083_44,SUP000083,3101261.05,19885,Raw Materials,Delivered,Month_44
ORD_SUP000083_45,SUP000083,3819210.78,20509,Raw Materials,Delivered,Month_45
ORD_SUP000083_46,SUP000083,3514176.89,31778,Raw Materials,Delivered,Month_46
ORD_SUP000083_47,SUP000083,3622624.52,80985,Raw Materials,Delivered,Month_47
ORD_SUP000083_48,SUP000083,3413965.2,73560,Raw Materials,Delivered,Month_48
ORD_SUP000083_49,SUP000083,3646116.28,36529,Raw Materials,Delivered,Month_49
ORD_SUP000083_50,SUP000083,3643536.89,42454,Raw Materials,Delivered,Month_50
ORD_SUP000083_51,SUP000083,3890468.82,35141,Raw Materials,Delivered,Month_51
ORD_SUP000083_52,SUP000083,3607395.22,18290,Raw Materials,Delivered,Month_52
ORD_SUP000083_53,SUP000083,3954518.77,21125,Raw Materials,Delivered,Month_53
ORD_SUP000083_54,SUP000083,3595496.0,40863,Raw Materials,Delivered,Month_54
ORD_SUP000083_55,SUP000083,3294300.12,67727,Raw Materials,Delivered,Month_55
ORD_SUP000083_56,SUP000083,3223267.54,16458,Raw Materials,Delivered,Month_56
ORD_SUP000083_57,SUP000083,3122879.37,15690,Raw Materials,Delivered,Month_57
ORD_SUP000083_58,SUP000083,3934464.28,89947,Raw Materials,Delivered,Month_58
ORD_SUP000083_59,SUP000083,3371654.81,16907,Raw Materials,Delivered,Month_59
ORD_SUP000083_60,SUP000083,3862922.32,62287,Raw Materials,In Transit,Month_60
ORD_SUP000084_01,SUP000084,13574729.7,122636,Chemical Agent,Delivered,Month_01
ORD_SUP000084_02,SUP000084,13539980.8,111698,Chemical Agent,Delivered,Month_02
ORD_SUP000084_03,SUP000084,17738368.77,114747,Chemical Agent,Delivered,Month_03
ORD_SUP000084_04,SUP000084,17550520.8,293193,Chemical Agent,Delivered,Month_04
ORD_SUP000084_05,SUP000084,14584524.21,76422,Chemical Agent,Delivered,Month_05
ORD_SUP000084_06,SUP000084,14965844.72,419585,Chemical Agent,Delivered,Month_06
ORD_SUP000084_07,SUP000084,16082831.7,145674,Chemical Agent,Delivered,Month_07
ORD_SUP000084_08,SUP000084,14244195.68,184251,Chemical Agent,Delivered,Month_08
ORD_SUP000084_09,SUP000084,15092362.51,298325,Chemical Agent,Delivered,Month_09
ORD_SUP000084_10,SUP000084,16539004.51,198910,Chemical Agent,Delivered,Month_10
ORD_SUP000084_11,SUP000084,15813251.77,207886,Chemical Agent,Delivered,Month_11
ORD_SUP000084_12,SUP000084,17586177.24,150163,Chemical Agent,Delivered,Month_12
ORD_SUP000084_13,SUP000084,16707498.72,90998,Chemical Agent,Delivered,Month_13
ORD_SUP000084_14,SUP000084,14961899.63,186871,Chemical Agent,Delivered,Month_14
ORD_SUP000084_15,SUP000084,16746078.04,89829,Chemical Agent,Delivered,Month_15
ORD_SUP000084_16,SUP000084,19469670.22,243837,Chemical Agent,Delivered,Month_16
ORD_SUP000084_17,SUP000084,16716684.05,130657,Chemical Agent,Delivered,Month_17
ORD_SUP000084_18,SUP000084,17987687.99,245033,Chemical Agent,Delivered,Month_18
ORD_SUP000084_19,SUP000084,17428770.59,122212,Chemical Agent,Delivered,Month_19
ORD_SUP000084_20,SUP000084,17060670.12,120079,Chemical Agent,Delivered,Month_20
ORD_SUP000084_21,SUP000084,15694219.99,381968,Chemical Agent,Delivered,Month_21
ORD_SUP000084_22,SUP000084,16877479.12,343399,Chemical Agent,Delivered,Month_22
ORD_SUP000084_23,SUP000084,19100880.43,449302,Chemical Agent,Delivered,Month_23
ORD_SUP000084_24,SUP000084,20915328.44,237711,Chemical Agent,Delivered,Month_24
ORD_SUP000084_25,SUP000084,16704027.16,160632,Chemical Agent,Delivered,Month_25
ORD_SUP000084_26,SUP000084,20554559.13,120305,Chemical Agent,Delivered,Month_26
ORD_SUP000084_27,SUP000084,20601004.71,125130,Chemical Agent,Delivered,Month_27
ORD_SUP000084_28,SUP000084,18326756.69,167282,Chemical Agent,Delivered,Month_28
ORD_SUP000084_29,SUP000084,19490859.49,140411,Chemical Agent,Delivered,Month_29
ORD_SUP000084_30,SUP000084,17877427.53,141421,Chemical Agent,Delivered,Month_30
ORD_SUP000084_31,SUP000084,19898256.8,154077,Chemical Agent,Delivered,Month_31
ORD_SUP000084_32,SUP000084,21358201.82,107801,Chemical Agent,Delivered,Month_32
ORD_SUP000084_33,SUP000084,19964500.6,228742,Chemical Agent,Delivered,Month_33
ORD_SUP000084_34,SUP000084,21905562.29,819930,Chemical Agent,Delivered,Month_34
ORD_SUP000084_35,SUP000084,21399803.19,1780893,Chemical Agent,Delivered,Month_35
ORD_SUP000084_36,SUP000084,20168727.26,863826,Chemical Agent,Delivered,Month_36
ORD_SUP000084_37,SUP000084,17630919.33,947274,Chemical Agent,Delivered,Month_37
ORD_SUP000084_38,SUP000084,20120179.64,304923,Chemical Agent,Delivered,Month_38
ORD_SUP000084_39,SUP000084,22522286.15,213569,Chemical Agent,Delivered,Month_39
ORD_SUP000084_40,SUP000084,21584950.6,157867,Chemical Agent,Delivered,Month_40
ORD_SUP000084_41,SUP000084,20623479.54,165547,Chemical Agent,Delivered,Month_41
ORD_SUP000084_42,SUP000084,21419080.92,187571,Chemical Agent,Delivered,Month_42
ORD_SUP000084_43,SUP000084,20134206.72,113599,Chemical Agent,Delivered,Month_43
ORD_SUP000084_44,SUP000084,19883116.7,141565,Chemical Agent,Delivered,Month_44
ORD_SUP000084_45,SUP000084,18845407.68,147651,Chemical Agent,Delivered,Month_45
ORD_SUP000084_46,SUP000084,20921593.94,304666,Chemical Agent,Delivered,Month_46
ORD_SUP000084_47,SUP000084,24454497.37,398282,Chemical Agent,Delivered,Month_47
ORD_SUP000084_48,SUP000084,23240693.04,140863,Chemical Agent,Delivered,Month_48
ORD_SUP000084_49,SUP000084,22093004.22,442956,Chemical Agent,Delivered,Month_49
ORD_SUP000084_50,SUP000084,20410091.09,964288,Chemical Agent,Delivered,Month_50
ORD_SUP000084_51,SUP000084,21875902.2,382851,Chemical Agent,Delivered,Month_51
ORD_SUP000084_52,SUP000084,25774185.01,480365,Chemical Agent,Delivered,Month_52
ORD_SUP000084_53,SUP000084,20948015.14,133923,Chemical Agent,Delivered,Month_53
ORD_SUP000084_54,SUP000084,20122669.34,823584,Chemical Agent,Delivered,Month_54
ORD_SUP000084_55,SUP000084,25492668.25,224024,Chemical Agent,Delivered,Month_55
ORD_SUP000084_56,SUP000084,22561813.12,202817,Chemical Agent,Delivered,Month_56
ORD_SUP000084_57,SUP000084,24435777.65,231455,Chemical Agent,Delivered,Month_57
ORD_SUP000084_58,SUP000084,22988517.08,203357,Chemical Agent,Delivered,Month_58
ORD_SUP000084_59,SUP000084,24671018.6,184770,Chemical Agent,Delivered,Month_59
ORD_SUP000084_60,SUP000084,24492638.48,507988,Chemical Agent,Delivered,Month_60
ORD_SUP000085_01,SUP000085,6400234.62,81070,Mechanical Parts,Delivered,Month_01
ORD_SUP000085_02,SUP000085,7132075.04,87333,Mechanical Parts,Delivered,Month_02
ORD_SUP000085_03,SUP000085,6448239.37,92181,Mechanical Parts,Delivered,Month_03
ORD_SUP000085_04,SUP000085,6802435.03,71844,Mechanical Parts,Delivered,Month_04
ORD_SUP000085_05,SUP000085,7440948.39,58861,Mechanical Parts,Delivered,Month_05
ORD_SUP000085_06,SUP000085,7404155.42,47358,Mechanical Parts,Delivered,Month_06
ORD_SUP000085_07,SUP000085,6342325.62,60620,Mechanical Parts,Delivered,Month_07
ORD_SUP000085_08,SUP000085,6541817.53,55539,Mechanical Parts,Delivered,Month_08
ORD_SUP000085_09,SUP000085,6975585.68,411532,Mechanical Parts,Delivered,Month_09
ORD_SUP000085_10,SUP000085,7120249.56,59009,Mechanical Parts,Delivered,Month_10
ORD_SUP000085_11,SUP000085,8230312.16,98848,Mechanical Parts,Delivered,Month_11
ORD_SUP000085_12,SUP000085,7805853.7,711181,Mechanical Parts,Delivered,Month_12
ORD_SUP000085_13,SUP000085,6223809.83,55064,Mechanical Parts,Delivered,Month_13
ORD_SUP000085_14,SUP000085,6621137.58,180161,Mechanical Parts,Delivered,Month_14
ORD_SUP000085_15,SUP000085,7382750.62,42701,Mechanical Parts,Delivered,Month_15
ORD_SUP000085_16,SUP000085,7106846.13,403064,Mechanical Parts,Delivered,Month_16
ORD_SUP000085_17,SUP000085,7755870.87,47074,Mechanical Parts,Delivered,Month_17
ORD_SUP000085_18,SUP000085,7460534.98,334139,Mechanical Parts,Delivered,Month_18
ORD_SUP000085_19,SUP000085,6050861.84,176447,Mechanical Parts,Delivered,Month_19
ORD_SUP000085_20,SUP000085,6719579.72,57775,Mechanical Parts,Delivered,Month_20
ORD_SUP000085_21,SUP000085,6651155.74,48702,Mechanical Parts,Delivered,Month_21
ORD_SUP000085_22,SUP000085,8148842.16,48209,Mechanical Parts,Delivered,Month_22
ORD_SUP000085_23,SUP000085,7198135.88,227993,Mechanical Parts,Delivered,Month_23
ORD_SUP000085_24,SUP000085,6398320.36,80745,Mechanical Parts,Delivered,Month_24
ORD_SUP000085_25,SUP000085,6760613.65,65946,Mechanical Parts,Delivered,Month_25
ORD_SUP000085_26,SUP000085,7382690.44,208628,Mechanical Parts,Delivered,Month_26
ORD_SUP000085_27,SUP000085,6747373.99,60431,Mechanical Parts,Delivered,Month_27
ORD_SUP000085_28,SUP000085,6270611.09,56705,Mechanical Parts,Delivered,Month_28
ORD_SUP000085_29,SUP000085,7826260.24,93307,Mechanical Parts,Delivered,Month_29
ORD_SUP000085_30,SUP000085,7364556.23,47108,Mechanical Parts,Delivered,Month_30
ORD_SUP000085_31,SUP000085,6859343.46,46520,Mechanical Parts,Delivered,Month_31
ORD_SUP000085_32,SUP000085,6441740.74,212178,Mechanical Parts,Delivered,Month_32
ORD_SUP000085_33,SUP000085,6312295.38,52068,Mechanical Parts,Delivered,Month_33
ORD_SUP000085_34,SUP000085,7020926.49,53020,Mechanical Parts,Delivered,Month_34
ORD_SUP000085_35,SUP000085,7203101.9,159685,Mechanical Parts,Delivered,Month_35
ORD_SUP000085_36,SUP000085,7883996.07,135993,Mechanical Parts,Delivered,Month_36
ORD_SUP000085_37,SUP000085,7394876.15,125397,Mechanical Parts,Delivered,Month_37
ORD_SUP000085_38,SUP000085,6072875.78,301145,Mechanical Parts,Delivered,Month_38
ORD_SUP000085_39,SUP000085,6734453.46,105981,Mechanical Parts,Delivered,Month_39
ORD_SUP000085_40,SUP000085,6287415.08,95437,Mechanical Parts,Delivered,Month_40
ORD_SUP000085_41,SUP000085,6682712.96,38987,Mechanical Parts,Delivered,Month_41
ORD_SUP000085_42,SUP000085,5904365.07,86348,Mechanical Parts,Delivered,Month_42
ORD_SUP000085_43,SUP000085,6579763.44,111193,Mechanical Parts,Delivered,Month_43
ORD_SUP000085_44,SUP000085,7574225.35,46911,Mechanical Parts,Delivered,Month_44
ORD_SUP000085_45,SUP000085,7649856.52,42317,Mechanical Parts,Delivered,Month_45
ORD_SUP000085_46,SUP000085,7356779.12,83874,Mechanical Parts,Delivered,Month_46
ORD_SUP000085_47,SUP000085,7063091.1,246255,Mechanical Parts,Delivered,Month_47
ORD_SUP000085_48,SUP000085,7580590.97,53186,Mechanical Parts,Delivered,Month_48
ORD_SUP000085_49,SUP000085,6891682.02,49924,Mechanical Parts,Delivered,Month_49
ORD_SUP000085_50,SUP000085,7391928.35,67899,Mechanical Parts,Delivered,Month_50
ORD_SUP000085_51,SUP000085,6393019.02,68870,Mechanical Parts,Delivered,Month_51
ORD_SUP000085_52,SUP000085,7498308.8,37733,Mechanical Parts,Delivered,Month_52
ORD_SUP000085_53,SUP000085,6429479.23,150085,Mechanical Parts,Delivered,Month_53
ORD_SUP000085_54,SUP000085,7229934.28,62517,Mechanical Parts,Delivered,Month_54
ORD_SUP000085_55,SUP000085,7214885.05,78874,Mechanical Parts,Delivered,Month_55
ORD_SUP000085_56,SUP000085,7174446.21,121431,Mechanical Parts,Delivered,Month_56
ORD_SUP000085_57,SUP000085,6755178.47,50623,Mechanical Parts,Delivered,Month_57
ORD_SUP000085_58,SUP000085,6530149.82,56440,Mechanical Parts,Delivered,Month_58
ORD_SUP000085_59,SUP000085,7328269.33,82211,Mechanical Parts,Delivered,Month_59
ORD_SUP000085_60,SUP000085,6579269.03,64467,Mechanical Parts,In Transit,Month_60
ORD_SUP000086_01,SUP000086,3283847.31,34284,Electronic Components,Delivered,Month_01
ORD_SUP000086_02,SUP000086,3491111.54,39258,Electronic Components,Delivered,Month_02
ORD_SUP000086_03,SUP000086,3660274.48,24441,Electronic Components,Delivered,Month_03
ORD_SUP000086_04,SUP000086,3996051.82,24252,Electronic Components,Delivered,Month_04
ORD_SUP000086_05,SUP000086,4318999.19,22896,Electronic Components,Delivered,Month_05
ORD_SUP000086_06,SUP000086,3670282.9,28515,Electronic Components,Delivered,Month_06
ORD_SUP000086_07,SUP000086,3898024.64,41842,Electronic Components,Delivered,Month_07
ORD_SUP000086_08,SUP000086,4046694.52,70348,Electronic Components,Delivered,Month_08
ORD_SUP000086_09,SUP000086,4287430.74,38794,Electronic Components,Delivered,Month_09
ORD_SUP000086_10,SUP000086,4017318.36,80614,Electronic Components,Delivered,Month_10
ORD_SUP000086_11,SUP000086,4263706.91,48625,Electronic Components,Delivered,Month_11
ORD_SUP000086_12,SUP000086,4085887.75,96329,Electronic Components,Delivered,Month_12
ORD_SUP000086_13,SUP000086,4138427.92,41461,Electronic Components,Delivered,Month_13
ORD_SUP000086_14,SUP000086,4415534.95,79271,Electronic Components,Delivered,Month_14
ORD_SUP000086_15,SUP000086,4274534.23,278339,Electronic Components,Delivered,Month_15
ORD_SUP000086_16,SUP000086,4551092.26,28561,Electronic Components,Delivered,Month_16
ORD_SUP000086_17,SUP000086,4864884.74,38489,Electronic Components,Delivered,Month_17
ORD_SUP000086_18,SUP000086,4838091.81,28532,Electronic Components,Delivered,Month_18
ORD_SUP000086_19,SUP000086,5872787.05,358818,Electronic Components,Delivered,Month_19
ORD_SUP000086_20,SUP000086,5352887.54,61607,Electronic Components,Delivered,Month_20
ORD_SUP000086_21,SUP000086,5826390.77,68833,Electronic Components,Delivered,Month_21
ORD_SUP000086_22,SUP000086,4834142.87,45707,Electronic Components,Delivered,Month_22
ORD_SUP000086_23,SUP000086,6605840.01,53512,Electronic Components,Delivered,Month_23
ORD_SUP000086_24,SUP000086,5211454.43,76511,Electronic Components,Delivered,Month_24
ORD_SUP000086_25,SUP000086,5692029.66,102726,Electronic Components,Delivered,Month_25
ORD_SUP000086_26,SUP000086,6055586.93,185854,Electronic Components,Delivered,Month_26
ORD_SUP000086_27,SUP000086,5646499.72,34137,Electronic Components,Delivered,Month_27
ORD_SUP000086_28,SUP000086,5711039.04,40873,Electronic Components,Delivered,Month_28
ORD_SUP000086_29,SUP000086,6475964.48,47806,Electronic Components,Delivered,Month_29
ORD_SUP000086_30,SUP000086,6017205.8,31518,Electronic Components,Delivered,Month_30
ORD_SUP000086_31,SUP000086,6972758.55,69237,Electronic Components,Delivered,Month_31
ORD_SUP000086_32,SUP000086,7510879.89,37949,Electronic Components,Delivered,Month_32
ORD_SUP000086_33,SUP000086,6471316.77,70536,Electronic Components,Delivered,Month_33
ORD_SUP000086_34,SUP000086,7447646.68,72675,Electronic Components,Delivered,Month_34
ORD_SUP000086_35,SUP000086,7552520.06,124005,Electronic Components,Delivered,Month_35
ORD_SUP000086_36,SUP000086,7177844.97,208616,Electronic Components,Delivered,Month_36
ORD_SUP000086_37,SUP000086,7660711.51,129426,Electronic Components,Delivered,Month_37
ORD_SUP000086_38,SUP000086,7979302.12,299767,Electronic Components,Delivered,Month_38
ORD_SUP000086_39,SUP000086,7638939.89,83798,Electronic Components,Delivered,Month_39
ORD_SUP000086_40,SUP000086,7865817.07,55987,Electronic Components,Delivered,Month_40
ORD_SUP000086_41,SUP000086,9212027.77,62721,Electronic Components,Delivered,Month_41
ORD_SUP000086_42,SUP000086,9248267.68,435856,Electronic Components,Delivered,Month_42
ORD_SUP000086_43,SUP000086,9597299.07,376713,Electronic Components,Delivered,Month_43
ORD_SUP000086_44,SUP000086,9149004.95,744492,Electronic Components,Delivered,Month_44
ORD_SUP000086_45,SUP000086,9211924.84,145766,Electronic Components,Delivered,Month_45
ORD_SUP000086_46,SUP000086,9628901.29,818592,Electronic Components,Delivered,Month_46
ORD_SUP000086_47,SUP000086,10548980.62,80473,Electronic Components,Delivered,Month_47
ORD_SUP000086_48,SUP000086,9492333.16,117003,Electronic Components,Delivered,Month_48
ORD_SUP000086_49,SUP000086,10968490.64,70482,Electronic Components,Delivered,Month_49
ORD_SUP000086_50,SUP000086,10246085.36,134233,Electronic Components,Delivered,Month_50
ORD_SUP000086_51,SUP000086,10147856.94,57941,Electronic Components,Delivered,Month_51
ORD_SUP000086_52,SUP000086,9379740.57,184536,Electronic Components,Delivered,Month_52
ORD_SUP000086_53,SUP000086,11129039.39,394793,Electronic Components,Delivered,Month_53
ORD_SUP000086_54,SUP000086,10277152.29,298789,Electronic Components,Delivered,Month_54
ORD_SUP000086_55,SUP000086,10037074.88,77432,Electronic Components,Delivered,Month_55
ORD_SUP000086_56,SUP000086,11793417.79,223479,Electronic Components,Delivered,Month_56
ORD_SUP000086_57,SUP000086,10628986.73,108933,Electronic Components,Delivered,Month_57
ORD_SUP000086_58,SUP000086,13508089.43,95466,Electronic Components,Delivered,Month_58
ORD_SUP000086_59,SUP000086,13615826.43,103571,Electronic Components,Delivered,Month_59
ORD_SUP000086_60,SUP000086,13741577.24,204674,Electronic Components,Delivered,Month_60
ORD_SUP000087_01,SUP000087,4795211.01,48830,Raw Materials,Delivered,Month_01
ORD_SUP000087_02,SUP000087,4380429.37,28358,Raw Materials,Delivered,Month_02
ORD_SUP000087_03,SUP000087,4833838.77,91227,Raw Materials,Delivered,Month_03
ORD_SUP000087_04,SUP000087,4278492.17,93213,Raw Materials,Delivered,Month_04
ORD_SUP000087_05,SUP000087,4189465.93,80317,Raw Materials,Delivered,Month_05
ORD_SUP000087_06,SUP000087,4660677.98,40596,Raw Materials,Delivered,Month_06
ORD_SUP000087_07,SUP000087,4199775.18,49028,Raw Materials,Delivered,Month_07
ORD_SUP000087_08,SUP000087,4171874.16,89439,Raw Materials,Delivered,Month_08
ORD_SUP000087_09,SUP000087,4610914.64,361172,Raw Materials,Delivered,Month_09
ORD_SUP000087_10,SUP000087,3821082.22,96132,Raw Materials,Delivered,Month_10
ORD_SUP000087_11,SUP000087,4369268.13,40966,Raw Materials,Delivered,Month_11
ORD_SUP000087_12,SUP000087,4341928.16,42363,Raw Materials,Delivered,Month_12
ORD_SUP000087_13,SUP000087,4114290.93,67242,Raw Materials,Delivered,Month_13
ORD_SUP000087_14,SUP000087,4234207.13,349000,Raw Materials,Delivered,Month_14
ORD_SUP000087_15,SUP000087,4798222.91,40760,Raw Materials,Delivered,Month_15
ORD_SUP000087_16,SUP000087,3826527.16,38691,Raw Materials,Delivered,Month_16
ORD_SUP000087_17,SUP000087,4751779.36,31067,Raw Materials,Delivered,Month_17
ORD_SUP000087_18,SUP000087,4749534.09,304362,Raw Materials,Delivered,Month_18
ORD_SUP000087_19,SUP000087,4494119.45,25432,Raw Materials,Delivered,Month_19
ORD_SUP000087_20,SUP000087,4380261.3,83463,Raw Materials,Delivered,Month_20
ORD_SUP000087_21,SUP000087,3757707.45,30318,Raw Materials,Delivered,Month_21
ORD_SUP000087_22,SUP000087,4779948.85,41724,Raw Materials,Delivered,Month_22
ORD_SUP000087_23,SUP000087,4157597.19,76408,Raw Materials,Delivered,Month_23
ORD_SUP000087_24,SUP000087,3934911.08,29759,Raw Materials,Delivered,Month_24
ORD_SUP000087_25,SUP000087,4217692.27,42176,Raw Materials,Delivered,Month_25
ORD_SUP000087_26,SUP000087,4555075.84,46085,Raw Materials,Delivered,Month_26
ORD_SUP000087_27,SUP000087,3823852.71,19910,Raw Materials,Delivered,Month_27
ORD_SUP000087_28,SUP000087,4056338.9,25387,Raw Materials,Delivered,Month_28
ORD_SUP000087_29,SUP000087,4628644.34,174354,Raw Materials,Delivered,Month_29
ORD_SUP000087_30,SUP000087,4492513.03,25389,Raw Materials,Delivered,Month_30
ORD_SUP000087_31,SUP000087,4242204.11,49502,Raw Materials,Delivered,Month_31
ORD_SUP000087_32,SUP000087,3870003.1,35749,Raw Materials,Delivered,Month_32
ORD_SUP000087_33,SUP000087,3948179.69,32453,Raw Materials,Delivered,Month_33
ORD_SUP000087_34,SUP000087,3902093.73,151705,Raw Materials,Delivered,Month_34
ORD_SUP000087_35,SUP000087,4226528.65,71199,Raw Materials,Delivered,Month_35
ORD_SUP000087_36,SUP000087,4668741.57,26753,Raw Materials,Delivered,Month_36
ORD_SUP000087_37,SUP000087,3985434.14,37101,Raw Materials,Delivered,Month_37
ORD_SUP000087_38,SUP000087,3666639.55,88989,Raw Materials,Delivered,Month_38
ORD_SUP000087_39,SUP000087,4137304.37,26686,Raw Materials,Delivered,Month_39
ORD_SUP000087_40,SUP000087,4668080.88,171257,Raw Materials,Delivered,Month_40
ORD_SUP000087_41,SUP000087,3982398.11,30176,Raw Materials,Delivered,Month_41
ORD_SUP000087_42,SUP000087,4424718.76,114376,Raw Materials,Delivered,Month_42
ORD_SUP000087_43,SUP000087,4265705.6,52061,Raw Materials,Delivered,Month_43
ORD_SUP000087_44,SUP000087,3912912.27,51123,Raw Materials,Delivered,Month_44
ORD_SUP000087_45,SUP000087,3739829.77,18860,Raw Materials,Delivered,Month_45
ORD_SUP000087_46,SUP000087,3882853.03,28738,Raw Materials,Delivered,Month_46
ORD_SUP000087_47,SUP000087,4306373.01,99653,Raw Materials,Delivered,Month_47
ORD_SUP000087_48,SUP000087,4349821.8,24137,Raw Materials,Delivered,Month_48
ORD_SUP000087_49,SUP000087,3724083.35,30967,Raw Materials,Delivered,Month_49
ORD_SUP000087_50,SUP000087,4520010.81,49193,Raw Materials,Delivered,Month_50
ORD_SUP000087_51,SUP000087,3843585.49,19923,Raw Materials,Delivered,Month_51
ORD_SUP000087_52,SUP000087,4733901.63,31303,Raw Materials,Delivered,Month_52
ORD_SUP000087_53,SUP000087,4793521.37,53932,Raw Materials,Delivered,Month_53
ORD_SUP000087_54,SUP000087,4041742.16,58079,Raw Materials,Delivered,Month_54
ORD_SUP000087_55,SUP000087,3997696.6,23004,Raw Materials,Delivered,Month_55
ORD_SUP000087_56,SUP000087,3918266.31,53737,Raw Materials,Delivered,Month_56
ORD_SUP000087_57,SUP000087,4249963.17,27917,Raw Materials,Delivered,Month_57
ORD_SUP000087_58,SUP000087,4558126.92,43118,Raw Materials,Delivered,Month_58
ORD_SUP000087_59,SUP000087,4218639.08,48257,Raw Materials,Delivered,Month_59
ORD_SUP000087_60,SUP000087,3959954.41,89321,Raw Materials,Delivered,Month_60
ORD_SUP000088_01,SUP000088,3640800.81,86527,Logistics Services,Delivered,Month_01
ORD_SUP000088_02,SUP000088,3574977.44,39695,Logistics Services,Delivered,Month_02
ORD_SUP000088_03,SUP000088,3025181.27,20042,Logistics Services,Delivered,Month_03
ORD_SUP000088_04,SUP000088,3710290.35,113876,Logistics Services,Delivered,Month_04
ORD_SUP000088_05,SUP000088,3186037.13,208554,Logistics Services,Delivered,Month_05
ORD_SUP000088_06,SUP000088,3285166.21,17282,Logistics Services,Delivered,Month_06
ORD_SUP000088_07,SUP000088,3792083.23,338305,Logistics Services,Delivered,Month_07
ORD_SUP000088_08,SUP000088,3571553.57,25985,Logistics Services,Delivered,Month_08
ORD_SUP000088_09,SUP000088,3437134.13,187939,Logistics Services,Delivered,Month_09
ORD_SUP000088_10,SUP000088,3344506.66,109325,Logistics Services,Delivered,Month_10
ORD_SUP000088_11,SUP000088,4038986.12,77675,Logistics Services,Delivered,Month_11
ORD_SUP000088_12,SUP000088,3568544.36,20230,Logistics Services,Delivered,Month_12
ORD_SUP000088_13,SUP000088,3465468.57,86470,Logistics Services,Delivered,Month_13
ORD_SUP000088_14,SUP000088,3385141.9,44949,Logistics Services,Delivered,Month_14
ORD_SUP000088_15,SUP000088,3042499.38,36757,Logistics Services,Delivered,Month_15
ORD_SUP000088_16,SUP000088,3668959.51,43252,Logistics Services,Delivered,Month_16
ORD_SUP000088_17,SUP000088,3503252.13,65181,Logistics Services,Delivered,Month_17
ORD_SUP000088_18,SUP000088,3704716.81,76893,Logistics Services,Delivered,Month_18
ORD_SUP000088_19,SUP000088,3346387.89,19191,Logistics Services,Delivered,Month_19
ORD_SUP000088_20,SUP000088,3581133.5,198879,Logistics Services,Delivered,Month_20
ORD_SUP000088_21,SUP000088,3888580.9,28520,Logistics Services,Delivered,Month_21
ORD_SUP000088_22,SUP000088,3171814.58,22214,Logistics Services,Delivered,Month_22
ORD_SUP000088_23,SUP000088,3501338.77,50069,Logistics Services,Delivered,Month_23
