complaint_id,supplier_id,type,severity,resolved,month
COM_SUP000105_53_2,SUP000105,Product Quality Defect,LOW,True,Month_53
COM_SUP000105_54_1,SUP000105,Product Quality Defect,LOW,True,Month_54
COM_SUP000105_57_1,SUP000105,Product Quality Defect,LOW,True,Month_57
COM_SUP000105_59_1,SUP000105,Product Quality Defect,LOW,True,Month_59
COM_SUP000105_59_2,SUP000105,Invoicing Mismatch,LOW,False,Month_59
COM_SUP000105_60_1,SUP000105,Product Quality Defect,LOW,True,Month_60
COM_SUP000107_15_1,SUP000107,Product Quality Defect,LOW,True,Month_15
COM_SUP000107_55_1,SUP000107,Product Quality Defect,MEDIUM,True,Month_55
COM_SUP000109_22_1,SUP000109,Packaging Damage,LOW,True,Month_22
COM_SUP000109_22_2,SUP000109,Customer Service Unresponsiveness,LOW,True,Month_22
COM_SUP000110_07_1,SUP000110,Product Quality Defect,MEDIUM,False,Month_07
COM_SUP000110_08_1,SUP000110,Product Quality Defect,MEDIUM,True,Month_08
COM_SUP000110_11_1,SUP000110,Late Delivery Delay,LOW,True,Month_11
COM_SUP000110_11_2,SUP000110,Late Delivery Delay,MEDIUM,True,Month_11
COM_SUP000110_13_1,SUP000110,Product Quality Defect,LOW,True,Month_13
COM_SUP000110_16_1,SUP000110,Late Delivery Delay,MEDIUM,True,Month_16
COM_SUP000110_16_2,SUP000110,Late Delivery Delay,MEDIUM,True,Month_16
COM_SUP000110_16_3,SUP000110,Late Delivery Delay,LOW,True,Month_16
COM_SUP000110_16_4,SUP000110,Product Quality Defect,MEDIUM,True,Month_16
COM_SUP000110_17_1,SUP000110,Product Quality Defect,LOW,True,Month_17
COM_SUP000110_17_2,SUP000110,Product Quality Defect,LOW,True,Month_17
COM_SUP000110_17_3,SUP000110,Product Quality Defect,LOW,False,Month_17
COM_SUP000110_17_4,SUP000110,Late Delivery Delay,LOW,True,Month_17
COM_SUP000110_25_1,SUP000110,Late Delivery Delay,LOW,True,Month_25
COM_SUP000110_27_1,SUP000110,Customer Service Unresponsiveness,LOW,True,Month_27
COM_SUP000110_45_1,SUP000110,Product Quality Defect,LOW,True,Month_45
COM_SUP000110_47_1,SUP000110,Product Quality Defect,LOW,True,Month_47
COM_SUP000110_47_2,SUP000110,Late Delivery Delay,MEDIUM,True,Month_47
COM_SUP000110_56_1,SUP000110,Product Quality Defect,MEDIUM,True,Month_56
COM_SUP000110_56_2,SUP000110,Invoicing Mismatch,MEDIUM,True,Month_56
COM_SUP000111_01_1,SUP000111,Product Quality Defect,LOW,True,Month_01
COM_SUP000111_01_2,SUP000111,Product Quality Defect,MEDIUM,True,Month_01
COM_SUP000111_04_1,SUP000111,Product Quality Defect,LOW,True,Month_04
COM_SUP000111_04_2,SUP000111,Invoicing Mismatch,MEDIUM,True,Month_04
COM_SUP000111_11_1,SUP000111,Late Delivery Delay,LOW,True,Month_11
COM_SUP000111_32_1,SUP000111,Customer Service Unresponsiveness,MEDIUM,True,Month_32
COM_SUP000111_33_1,SUP000111,Product Quality Defect,LOW,True,Month_33
COM_SUP000111_33_2,SUP000111,Product Quality Defect,LOW,True,Month_33
COM_SUP000112_18_1,SUP000112,Product Quality Defect,LOW,True,Month_18
COM_SUP000112_41_1,SUP000112,Late Delivery Delay,LOW,True,Month_41
COM_SUP000113_03_1,SUP000113,Product Quality Defect,CRITICAL,False,Month_03
COM_SUP000113_03_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_03
COM_SUP000113_04_1,SUP000113,Packaging Damage,LOW,True,Month_04
COM_SUP000113_04_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_04
COM_SUP000113_05_1,SUP000113,Invoicing Mismatch,LOW,True,Month_05
COM_SUP000113_05_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_05
COM_SUP000113_09_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_09
COM_SUP000113_09_2,SUP000113,Late Delivery Delay,MEDIUM,True,Month_09
COM_SUP000113_09_3,SUP000113,Packaging Damage,MEDIUM,True,Month_09
COM_SUP000113_09_4,SUP000113,Late Delivery Delay,LOW,False,Month_09
COM_SUP000113_11_1,SUP000113,Late Delivery Delay,LOW,False,Month_11
COM_SUP000113_11_2,SUP000113,Late Delivery Delay,LOW,True,Month_11
COM_SUP000113_12_1,SUP000113,Late Delivery Delay,LOW,True,Month_12
COM_SUP000113_15_1,SUP000113,Product Quality Defect,LOW,True,Month_15
COM_SUP000113_16_1,SUP000113,Late Delivery Delay,HIGH,False,Month_16
COM_SUP000113_16_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_16
COM_SUP000113_16_3,SUP000113,Late Delivery Delay,HIGH,True,Month_16
COM_SUP000113_16_4,SUP000113,Product Quality Defect,CRITICAL,True,Month_16
COM_SUP000113_17_1,SUP000113,Late Delivery Delay,HIGH,True,Month_17
COM_SUP000113_17_2,SUP000113,Packaging Damage,LOW,True,Month_17
COM_SUP000113_19_1,SUP000113,Late Delivery Delay,MEDIUM,False,Month_19
COM_SUP000113_19_2,SUP000113,Late Delivery Delay,MEDIUM,True,Month_19
COM_SUP000113_21_1,SUP000113,Late Delivery Delay,LOW,True,Month_21
COM_SUP000113_21_2,SUP000113,Product Quality Defect,LOW,False,Month_21
COM_SUP000113_24_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_24
COM_SUP000113_24_2,SUP000113,Customer Service Unresponsiveness,LOW,True,Month_24
COM_SUP000113_26_1,SUP000113,Product Quality Defect,LOW,True,Month_26
COM_SUP000113_27_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_27
COM_SUP000113_27_2,SUP000113,Product Quality Defect,CRITICAL,True,Month_27
COM_SUP000113_27_3,SUP000113,Late Delivery Delay,HIGH,False,Month_27
COM_SUP000113_28_1,SUP000113,Product Quality Defect,MEDIUM,True,Month_28
COM_SUP000113_28_2,SUP000113,Product Quality Defect,LOW,False,Month_28
COM_SUP000113_28_3,SUP000113,Product Quality Defect,LOW,True,Month_28
COM_SUP000113_28_4,SUP000113,Late Delivery Delay,HIGH,False,Month_28
COM_SUP000113_30_1,SUP000113,Late Delivery Delay,LOW,True,Month_30
COM_SUP000113_30_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_30
COM_SUP000113_30_3,SUP000113,Late Delivery Delay,LOW,True,Month_30
COM_SUP000113_30_4,SUP000113,Late Delivery Delay,LOW,False,Month_30
COM_SUP000113_33_1,SUP000113,Late Delivery Delay,HIGH,False,Month_33
COM_SUP000113_33_2,SUP000113,Invoicing Mismatch,LOW,True,Month_33
COM_SUP000113_33_3,SUP000113,Late Delivery Delay,HIGH,False,Month_33
COM_SUP000113_34_1,SUP000113,Late Delivery Delay,MEDIUM,True,Month_34
COM_SUP000113_34_2,SUP000113,Product Quality Defect,MEDIUM,True,Month_34
COM_SUP000113_35_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_35
COM_SUP000113_36_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_36
COM_SUP000113_37_1,SUP000113,Customer Service Unresponsiveness,LOW,True,Month_37
COM_SUP000113_37_2,SUP000113,Customer Service Unresponsiveness,LOW,False,Month_37
COM_SUP000113_38_1,SUP000113,Late Delivery Delay,MEDIUM,True,Month_38
COM_SUP000113_38_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_38
COM_SUP000113_40_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_40
COM_SUP000113_40_2,SUP000113,Invoicing Mismatch,LOW,True,Month_40
COM_SUP000113_42_1,SUP000113,Late Delivery Delay,LOW,True,Month_42
COM_SUP000113_42_2,SUP000113,Product Quality Defect,MEDIUM,True,Month_42
COM_SUP000113_43_1,SUP000113,Packaging Damage,LOW,True,Month_43
COM_SUP000113_45_1,SUP000113,Product Quality Defect,LOW,True,Month_45
COM_SUP000113_45_2,SUP000113,Product Quality Defect,LOW,True,Month_45
COM_SUP000113_45_3,SUP000113,Late Delivery Delay,HIGH,True,Month_45
COM_SUP000113_45_4,SUP000113,Late Delivery Delay,HIGH,True,Month_45
COM_SUP000113_53_1,SUP000113,Product Quality Defect,CRITICAL,False,Month_53
COM_SUP000113_54_1,SUP000113,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000113_54_2,SUP000113,Late Delivery Delay,LOW,True,Month_54
COM_SUP000113_54_3,SUP000113,Late Delivery Delay,LOW,True,Month_54
COM_SUP000113_56_1,SUP000113,Invoicing Mismatch,LOW,False,Month_56
COM_SUP000113_56_2,SUP000113,Product Quality Defect,CRITICAL,True,Month_56
COM_SUP000113_59_1,SUP000113,Product Quality Defect,CRITICAL,False,Month_59
COM_SUP000113_60_1,SUP000113,Late Delivery Delay,LOW,True,Month_60
COM_SUP000113_60_2,SUP000113,Product Quality Defect,CRITICAL,False,Month_60
COM_SUP000114_19_1,SUP000114,Product Quality Defect,LOW,True,Month_19
COM_SUP000114_48_1,SUP000114,Packaging Damage,LOW,False,Month_48
COM_SUP000114_48_2,SUP000114,Invoicing Mismatch,LOW,False,Month_48
COM_SUP000116_01_1,SUP000116,Product Quality Defect,LOW,True,Month_01
COM_SUP000116_01_2,SUP000116,Product Quality Defect,LOW,False,Month_01
COM_SUP000116_04_1,SUP000116,Late Delivery Delay,HIGH,True,Month_04
COM_SUP000116_04_2,SUP000116,Product Quality Defect,MEDIUM,False,Month_04
COM_SUP000116_05_1,SUP000116,Product Quality Defect,CRITICAL,True,Month_05
COM_SUP000116_05_2,SUP000116,Product Quality Defect,CRITICAL,True,Month_05
COM_SUP000116_07_1,SUP000116,Product Quality Defect,MEDIUM,True,Month_07
COM_SUP000116_07_2,SUP000116,Customer Service Unresponsiveness,MEDIUM,False,Month_07
COM_SUP000116_11_1,SUP000116,Product Quality Defect,CRITICAL,False,Month_11
COM_SUP000116_11_2,SUP000116,Product Quality Defect,CRITICAL,True,Month_11
COM_SUP000116_14_1,SUP000116,Product Quality Defect,CRITICAL,False,Month_14
COM_SUP000116_14_2,SUP000116,Product Quality Defect,CRITICAL,True,Month_14
COM_SUP000116_15_1,SUP000116,Invoicing Mismatch,LOW,False,Month_15
COM_SUP000116_15_2,SUP000116,Product Quality Defect,CRITICAL,False,Month_15
COM_SUP000116_21_1,SUP000116,Late Delivery Delay,LOW,True,Month_21
COM_SUP000116_22_1,SUP000116,Late Delivery Delay,LOW,True,Month_22
COM_SUP000116_22_2,SUP000116,Late Delivery Delay,LOW,True,Month_22
COM_SUP000116_22_3,SUP000116,Late Delivery Delay,LOW,False,Month_22
COM_SUP000116_23_1,SUP000116,Product Quality Defect,CRITICAL,True,Month_23
COM_SUP000116_24_1,SUP000116,Product Quality Defect,MEDIUM,False,Month_24
COM_SUP000116_24_2,SUP000116,Product Quality Defect,LOW,False,Month_24
COM_SUP000116_33_1,SUP000116,Late Delivery Delay,MEDIUM,False,Month_33
COM_SUP000116_33_2,SUP000116,Product Quality Defect,LOW,False,Month_33
COM_SUP000116_33_3,SUP000116,Late Delivery Delay,LOW,False,Month_33
COM_SUP000116_34_1,SUP000116,Invoicing Mismatch,LOW,True,Month_34
COM_SUP000116_34_2,SUP000116,Product Quality Defect,CRITICAL,True,Month_34
COM_SUP000116_38_1,SUP000116,Product Quality Defect,CRITICAL,True,Month_38
COM_SUP000116_38_2,SUP000116,Packaging Damage,LOW,True,Month_38
COM_SUP000116_41_1,SUP000116,Product Quality Defect,CRITICAL,False,Month_41
COM_SUP000116_41_2,SUP000116,Product Quality Defect,CRITICAL,False,Month_41
COM_SUP000116_43_1,SUP000116,Late Delivery Delay,HIGH,False,Month_43
COM_SUP000116_43_2,SUP000116,Late Delivery Delay,HIGH,True,Month_43
COM_SUP000116_45_1,SUP000116,Invoicing Mismatch,MEDIUM,True,Month_45
COM_SUP000116_45_2,SUP000116,Product Quality Defect,CRITICAL,True,Month_45
COM_SUP000116_46_1,SUP000116,Customer Service Unresponsiveness,MEDIUM,True,Month_46
COM_SUP000116_46_2,SUP000116,Product Quality Defect,LOW,True,Month_46
COM_SUP000116_49_1,SUP000116,Late Delivery Delay,LOW,False,Month_49
COM_SUP000116_50_1,SUP000116,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000116_50_2,SUP000116,Late Delivery Delay,HIGH,False,Month_50
COM_SUP000116_50_3,SUP000116,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000116_50_4,SUP000116,Late Delivery Delay,HIGH,False,Month_50
COM_SUP000116_54_1,SUP000116,Late Delivery Delay,LOW,True,Month_54
COM_SUP000116_54_2,SUP000116,Customer Service Unresponsiveness,LOW,False,Month_54
COM_SUP000116_54_3,SUP000116,Late Delivery Delay,MEDIUM,True,Month_54
COM_SUP000116_57_1,SUP000116,Product Quality Defect,CRITICAL,True,Month_57
COM_SUP000116_58_1,SUP000116,Late Delivery Delay,HIGH,False,Month_58
COM_SUP000116_58_2,SUP000116,Product Quality Defect,CRITICAL,False,Month_58
COM_SUP000116_59_1,SUP000116,Product Quality Defect,MEDIUM,True,Month_59
COM_SUP000116_59_2,SUP000116,Product Quality Defect,LOW,False,Month_59
COM_SUP000116_60_1,SUP000116,Product Quality Defect,LOW,True,Month_60
COM_SUP000116_60_2,SUP000116,Late Delivery Delay,HIGH,False,Month_60
COM_SUP000116_60_3,SUP000116,Product Quality Defect,LOW,False,Month_60
COM_SUP000116_60_4,SUP000116,Late Delivery Delay,HIGH,True,Month_60
COM_SUP000118_35_1,SUP000118,Invoicing Mismatch,LOW,True,Month_35
COM_SUP000118_35_2,SUP000118,Invoicing Mismatch,LOW,True,Month_35
COM_SUP000119_43_1,SUP000119,Packaging Damage,LOW,True,Month_43
COM_SUP000120_25_1,SUP000120,Invoicing Mismatch,LOW,True,Month_25
COM_SUP000120_25_2,SUP000120,Customer Service Unresponsiveness,MEDIUM,True,Month_25
COM_SUP000120_28_1,SUP000120,Customer Service Unresponsiveness,LOW,True,Month_28
COM_SUP000120_30_1,SUP000120,Customer Service Unresponsiveness,MEDIUM,True,Month_30
COM_SUP000120_30_2,SUP000120,Packaging Damage,LOW,True,Month_30
COM_SUP000120_40_1,SUP000120,Product Quality Defect,LOW,True,Month_40
COM_SUP000120_40_2,SUP000120,Product Quality Defect,LOW,True,Month_40
COM_SUP000121_16_1,SUP000121,Product Quality Defect,MEDIUM,True,Month_16
COM_SUP000121_20_1,SUP000121,Invoicing Mismatch,LOW,True,Month_20
COM_SUP000121_29_1,SUP000121,Product Quality Defect,LOW,True,Month_29
COM_SUP000121_31_1,SUP000121,Product Quality Defect,LOW,True,Month_31
COM_SUP000121_31_2,SUP000121,Product Quality Defect,LOW,True,Month_31
COM_SUP000121_42_1,SUP000121,Product Quality Defect,LOW,True,Month_42
COM_SUP000121_42_2,SUP000121,Product Quality Defect,MEDIUM,True,Month_42
COM_SUP000121_46_1,SUP000121,Customer Service Unresponsiveness,MEDIUM,True,Month_46
COM_SUP000121_46_2,SUP000121,Invoicing Mismatch,MEDIUM,False,Month_46
COM_SUP000121_59_1,SUP000121,Product Quality Defect,LOW,True,Month_59
COM_SUP000121_59_2,SUP000121,Late Delivery Delay,LOW,True,Month_59
COM_SUP000123_25_1,SUP000123,Product Quality Defect,LOW,True,Month_25
COM_SUP000123_25_2,SUP000123,Product Quality Defect,LOW,True,Month_25
COM_SUP000123_26_1,SUP000123,Product Quality Defect,LOW,False,Month_26
COM_SUP000123_26_2,SUP000123,Product Quality Defect,MEDIUM,True,Month_26
COM_SUP000123_29_1,SUP000123,Customer Service Unresponsiveness,LOW,True,Month_29
COM_SUP000123_29_2,SUP000123,Product Quality Defect,MEDIUM,True,Month_29
COM_SUP000123_44_1,SUP000123,Product Quality Defect,LOW,True,Month_44
COM_SUP000124_06_1,SUP000124,Product Quality Defect,LOW,False,Month_06
COM_SUP000124_06_2,SUP000124,Late Delivery Delay,MEDIUM,True,Month_06
COM_SUP000124_22_1,SUP000124,Product Quality Defect,MEDIUM,True,Month_22
COM_SUP000124_38_1,SUP000124,Packaging Damage,LOW,True,Month_38
COM_SUP000124_56_1,SUP000124,Invoicing Mismatch,MEDIUM,False,Month_56
COM_SUP000125_30_1,SUP000125,Product Quality Defect,MEDIUM,True,Month_30
COM_SUP000125_30_2,SUP000125,Product Quality Defect,LOW,True,Month_30
COM_SUP000125_34_1,SUP000125,Product Quality Defect,LOW,True,Month_34
COM_SUP000125_35_1,SUP000125,Packaging Damage,MEDIUM,True,Month_35
COM_SUP000125_35_2,SUP000125,Product Quality Defect,LOW,True,Month_35
COM_SUP000125_46_1,SUP000125,Customer Service Unresponsiveness,LOW,True,Month_46
COM_SUP000125_46_2,SUP000125,Product Quality Defect,LOW,False,Month_46
COM_SUP000125_55_1,SUP000125,Product Quality Defect,LOW,True,Month_55
COM_SUP000125_55_2,SUP000125,Product Quality Defect,MEDIUM,True,Month_55
COM_SUP000125_57_1,SUP000125,Late Delivery Delay,LOW,False,Month_57
COM_SUP000125_57_2,SUP000125,Product Quality Defect,LOW,True,Month_57
COM_SUP000126_60_1,SUP000126,Product Quality Defect,LOW,True,Month_60
COM_SUP000126_60_2,SUP000126,Product Quality Defect,LOW,True,Month_60
COM_SUP000127_18_1,SUP000127,Product Quality Defect,MEDIUM,True,Month_18
COM_SUP000127_18_2,SUP000127,Late Delivery Delay,LOW,True,Month_18
COM_SUP000127_18_3,SUP000127,Product Quality Defect,LOW,False,Month_18
COM_SUP000127_18_4,SUP000127,Late Delivery Delay,LOW,True,Month_18
COM_SUP000127_22_1,SUP000127,Product Quality Defect,LOW,True,Month_22
COM_SUP000127_45_1,SUP000127,Product Quality Defect,LOW,True,Month_45
COM_SUP000127_45_2,SUP000127,Product Quality Defect,LOW,True,Month_45
COM_SUP000128_17_1,SUP000128,Late Delivery Delay,LOW,True,Month_17
COM_SUP000128_17_2,SUP000128,Customer Service Unresponsiveness,MEDIUM,True,Month_17
COM_SUP000128_17_3,SUP000128,Packaging Damage,LOW,True,Month_17
COM_SUP000128_33_1,SUP000128,Customer Service Unresponsiveness,LOW,True,Month_33
COM_SUP000128_33_2,SUP000128,Product Quality Defect,LOW,True,Month_33
COM_SUP000128_42_1,SUP000128,Late Delivery Delay,MEDIUM,True,Month_42
COM_SUP000128_42_2,SUP000128,Late Delivery Delay,LOW,True,Month_42
COM_SUP000128_42_3,SUP000128,Late Delivery Delay,MEDIUM,True,Month_42
COM_SUP000128_50_1,SUP000128,Product Quality Defect,MEDIUM,True,Month_50
COM_SUP000128_50_2,SUP000128,Product Quality Defect,LOW,True,Month_50
COM_SUP000128_56_1,SUP000128,Product Quality Defect,MEDIUM,False,Month_56
COM_SUP000128_59_1,SUP000128,Product Quality Defect,MEDIUM,True,Month_59
COM_SUP000128_59_2,SUP000128,Product Quality Defect,MEDIUM,False,Month_59
COM_SUP000129_27_1,SUP000129,Customer Service Unresponsiveness,LOW,True,Month_27
COM_SUP000129_27_2,SUP000129,Packaging Damage,LOW,True,Month_27
COM_SUP000130_07_1,SUP000130,Product Quality Defect,LOW,True,Month_07
COM_SUP000130_33_1,SUP000130,Product Quality Defect,MEDIUM,True,Month_33
COM_SUP000130_34_1,SUP000130,Product Quality Defect,LOW,True,Month_34
COM_SUP000130_34_2,SUP000130,Packaging Damage,LOW,True,Month_34
COM_SUP000131_13_1,SUP000131,Product Quality Defect,LOW,True,Month_13
COM_SUP000131_20_1,SUP000131,Packaging Damage,LOW,True,Month_20
COM_SUP000131_27_1,SUP000131,Product Quality Defect,LOW,False,Month_27
COM_SUP000131_27_2,SUP000131,Product Quality Defect,LOW,True,Month_27
COM_SUP000131_46_1,SUP000131,Product Quality Defect,LOW,True,Month_46
COM_SUP000131_52_1,SUP000131,Product Quality Defect,LOW,True,Month_52
COM_SUP000131_60_1,SUP000131,Late Delivery Delay,HIGH,True,Month_60
COM_SUP000133_01_1,SUP000133,Late Delivery Delay,LOW,False,Month_01
COM_SUP000133_01_2,SUP000133,Late Delivery Delay,LOW,False,Month_01
COM_SUP000133_01_3,SUP000133,Late Delivery Delay,MEDIUM,False,Month_01
COM_SUP000133_02_1,SUP000133,Late Delivery Delay,HIGH,False,Month_02
COM_SUP000133_02_2,SUP000133,Late Delivery Delay,HIGH,True,Month_02
COM_SUP000133_03_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_03
COM_SUP000133_03_2,SUP000133,Late Delivery Delay,HIGH,True,Month_03
COM_SUP000133_03_3,SUP000133,Late Delivery Delay,HIGH,False,Month_03
COM_SUP000133_06_1,SUP000133,Customer Service Unresponsiveness,LOW,True,Month_06
COM_SUP000133_06_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_06
COM_SUP000133_08_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_08
COM_SUP000133_08_2,SUP000133,Packaging Damage,MEDIUM,True,Month_08
COM_SUP000133_09_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_09
COM_SUP000133_11_1,SUP000133,Late Delivery Delay,LOW,True,Month_11
COM_SUP000133_11_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_11
COM_SUP000133_12_1,SUP000133,Late Delivery Delay,LOW,False,Month_12
COM_SUP000133_14_1,SUP000133,Packaging Damage,LOW,False,Month_14
COM_SUP000133_14_2,SUP000133,Late Delivery Delay,MEDIUM,False,Month_14
COM_SUP000133_15_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_15
COM_SUP000133_15_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_15
COM_SUP000133_16_1,SUP000133,Late Delivery Delay,LOW,True,Month_16
COM_SUP000133_16_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_16
COM_SUP000133_18_1,SUP000133,Packaging Damage,LOW,False,Month_18
COM_SUP000133_19_1,SUP000133,Late Delivery Delay,HIGH,True,Month_19
COM_SUP000133_19_2,SUP000133,Late Delivery Delay,HIGH,True,Month_19
COM_SUP000133_19_3,SUP000133,Late Delivery Delay,HIGH,False,Month_19
COM_SUP000133_20_1,SUP000133,Late Delivery Delay,LOW,False,Month_20
COM_SUP000133_21_1,SUP000133,Late Delivery Delay,HIGH,True,Month_21
COM_SUP000133_21_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_21
COM_SUP000133_22_1,SUP000133,Customer Service Unresponsiveness,LOW,True,Month_22
COM_SUP000133_23_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_23
COM_SUP000133_23_2,SUP000133,Late Delivery Delay,HIGH,False,Month_23
COM_SUP000133_23_3,SUP000133,Late Delivery Delay,HIGH,False,Month_23
COM_SUP000133_27_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_27
COM_SUP000133_27_2,SUP000133,Late Delivery Delay,LOW,True,Month_27
COM_SUP000133_28_1,SUP000133,Late Delivery Delay,HIGH,False,Month_28
COM_SUP000133_28_2,SUP000133,Late Delivery Delay,HIGH,False,Month_28
COM_SUP000133_28_3,SUP000133,Late Delivery Delay,HIGH,True,Month_28
COM_SUP000133_30_1,SUP000133,Late Delivery Delay,MEDIUM,False,Month_30
COM_SUP000133_33_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_33
COM_SUP000133_34_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_34
COM_SUP000133_35_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_35
COM_SUP000133_35_2,SUP000133,Customer Service Unresponsiveness,LOW,True,Month_35
COM_SUP000133_41_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_41
COM_SUP000133_44_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_44
COM_SUP000133_44_2,SUP000133,Late Delivery Delay,HIGH,False,Month_44
COM_SUP000133_45_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_45
COM_SUP000133_45_2,SUP000133,Late Delivery Delay,HIGH,False,Month_45
COM_SUP000133_45_3,SUP000133,Late Delivery Delay,HIGH,True,Month_45
COM_SUP000133_46_1,SUP000133,Late Delivery Delay,HIGH,False,Month_46
COM_SUP000133_46_2,SUP000133,Late Delivery Delay,HIGH,False,Month_46
COM_SUP000133_46_3,SUP000133,Late Delivery Delay,HIGH,False,Month_46
COM_SUP000133_48_1,SUP000133,Customer Service Unresponsiveness,MEDIUM,False,Month_48
COM_SUP000133_50_1,SUP000133,Late Delivery Delay,LOW,True,Month_50
COM_SUP000133_52_1,SUP000133,Late Delivery Delay,LOW,True,Month_52
COM_SUP000133_54_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_54
COM_SUP000133_57_1,SUP000133,Late Delivery Delay,HIGH,True,Month_57
COM_SUP000133_57_2,SUP000133,Late Delivery Delay,HIGH,True,Month_57
COM_SUP000133_57_3,SUP000133,Late Delivery Delay,HIGH,False,Month_57
COM_SUP000133_59_1,SUP000133,Product Quality Defect,CRITICAL,True,Month_59
COM_SUP000133_59_2,SUP000133,Product Quality Defect,CRITICAL,False,Month_59
COM_SUP000133_60_1,SUP000133,Product Quality Defect,CRITICAL,False,Month_60
COM_SUP000133_60_2,SUP000133,Late Delivery Delay,HIGH,True,Month_60
COM_SUP000134_13_1,SUP000134,Packaging Damage,LOW,True,Month_13
COM_SUP000134_13_2,SUP000134,Product Quality Defect,LOW,True,Month_13
COM_SUP000134_26_1,SUP000134,Product Quality Defect,LOW,True,Month_26
COM_SUP000134_26_2,SUP000134,Product Quality Defect,MEDIUM,True,Month_26
COM_SUP000134_36_1,SUP000134,Late Delivery Delay,MEDIUM,False,Month_36
COM_SUP000134_36_2,SUP000134,Product Quality Defect,CRITICAL,True,Month_36
COM_SUP000134_36_3,SUP000134,Invoicing Mismatch,MEDIUM,True,Month_36
COM_SUP000134_36_4,SUP000134,Late Delivery Delay,LOW,False,Month_36
COM_SUP000134_40_1,SUP000134,Product Quality Defect,CRITICAL,True,Month_40
COM_SUP000134_40_2,SUP000134,Late Delivery Delay,MEDIUM,True,Month_40
COM_SUP000134_43_1,SUP000134,Late Delivery Delay,LOW,True,Month_43
COM_SUP000134_43_2,SUP000134,Late Delivery Delay,LOW,True,Month_43
COM_SUP000134_43_3,SUP000134,Packaging Damage,LOW,False,Month_43
COM_SUP000134_45_1,SUP000134,Product Quality Defect,LOW,True,Month_45
COM_SUP000134_45_2,SUP000134,Product Quality Defect,LOW,True,Month_45
COM_SUP000134_46_1,SUP000134,Product Quality Defect,CRITICAL,True,Month_46
COM_SUP000134_46_2,SUP000134,Late Delivery Delay,LOW,True,Month_46
COM_SUP000134_47_1,SUP000134,Packaging Damage,MEDIUM,True,Month_47
COM_SUP000134_47_2,SUP000134,Product Quality Defect,CRITICAL,True,Month_47
COM_SUP000134_48_1,SUP000134,Product Quality Defect,MEDIUM,False,Month_48
COM_SUP000134_50_1,SUP000134,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000134_50_2,SUP000134,Late Delivery Delay,HIGH,True,Month_50
COM_SUP000134_50_3,SUP000134,Late Delivery Delay,HIGH,False,Month_50
COM_SUP000134_52_1,SUP000134,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000134_52_2,SUP000134,Product Quality Defect,CRITICAL,True,Month_52
COM_SUP000135_24_1,SUP000135,Product Quality Defect,LOW,True,Month_24
COM_SUP000135_24_2,SUP000135,Product Quality Defect,LOW,True,Month_24
COM_SUP000135_41_1,SUP000135,Customer Service Unresponsiveness,LOW,True,Month_41
COM_SUP000135_41_2,SUP000135,Product Quality Defect,MEDIUM,True,Month_41
COM_SUP000136_19_1,SUP000136,Late Delivery Delay,LOW,True,Month_19
COM_SUP000136_43_1,SUP000136,Packaging Damage,LOW,True,Month_43
COM_SUP000136_56_1,SUP000136,Late Delivery Delay,LOW,False,Month_56
COM_SUP000138_10_1,SUP000138,Customer Service Unresponsiveness,MEDIUM,True,Month_10
COM_SUP000138_10_2,SUP000138,Product Quality Defect,MEDIUM,False,Month_10
COM_SUP000138_35_1,SUP000138,Customer Service Unresponsiveness,LOW,True,Month_35
