compliance_id,supplier_id,month,gst_compliant,iso9001,iso14001,audit_score,violations
CMP_SUP000077_04,SUP000077,Month_04,True,True,True,87.6,0
CMP_SUP000077_05,SUP000077,Month_05,True,True,True,87.9,0
CMP_SUP000077_06,SUP000077,Month_06,True,True,True,87.9,0
CMP_SUP000077_07,SUP000077,Month_07,True,True,True,88.0,0
CMP_SUP000077_08,SUP000077,Month_08,True,True,True,88.3,0
CMP_SUP000077_09,SUP000077,Month_09,True,True,True,89.2,0
CMP_SUP000077_10,SUP000077,Month_10,True,True,True,89.2,0
CMP_SUP000077_11,SUP000077,Month_11,True,True,True,89.6,0
CMP_SUP000077_12,SUP000077,Month_12,True,True,True,88.7,0
CMP_SUP000077_13,SUP000077,Month_13,True,True,True,90.0,0
CMP_SUP000077_14,SUP000077,Month_14,True,True,True,90.7,0
CMP_SUP000077_15,SUP000077,Month_15,True,True,True,91.6,0
CMP_SUP000077_16,SUP000077,Month_16,True,True,True,91.5,1
CMP_SUP000077_17,SUP000077,Month_17,True,True,True,90.5,0
CMP_SUP000077_18,SUP000077,Month_18,True,True,True,91.2,0
CMP_SUP000077_19,SUP000077,Month_19,True,True,True,92.1,0
CMP_SUP000077_20,SUP000077,Month_20,True,True,True,92.6,0
CMP_SUP000077_21,SUP000077,Month_21,True,True,True,91.5,0
CMP_SUP000077_22,SUP000077,Month_22,True,True,True,91.7,0
CMP_SUP000077_23,SUP000077,Month_23,True,True,True,91.3,0
CMP_SUP000077_24,SUP000077,Month_24,True,True,True,92.7,0
CMP_SUP000077_25,SUP000077,Month_25,True,True,True,93.5,0
CMP_SUP000077_26,SUP000077,Month_26,True,True,True,92.4,0
CMP_SUP000077_27,SUP000077,Month_27,True,True,True,92.4,0
CMP_SUP000077_28,SUP000077,Month_28,True,True,True,92.9,0
CMP_SUP000077_29,SUP000077,Month_29,True,True,True,94.0,0
CMP_SUP000077_30,SUP000077,Month_30,True,True,True,94.9,0
CMP_SUP000077_31,SUP000077,Month_31,True,True,True,95.9,0
CMP_SUP000077_32,SUP000077,Month_32,True,True,True,95.1,0
CMP_SUP000077_33,SUP000077,Month_33,True,True,True,95.7,0
CMP_SUP000077_34,SUP000077,Month_34,True,True,True,94.5,0
CMP_SUP000077_35,SUP000077,Month_35,True,True,True,93.4,0
CMP_SUP000077_36,SUP000077,Month_36,True,True,True,92.5,0
CMP_SUP000077_37,SUP000077,Month_37,True,True,True,92.2,0
CMP_SUP000077_38,SUP000077,Month_38,True,True,True,93.4,0
CMP_SUP000077_39,SUP000077,Month_39,True,True,True,93.4,0
CMP_SUP000077_40,SUP000077,Month_40,True,True,True,94.6,0
CMP_SUP000077_41,SUP000077,Month_41,True,True,True,93.3,0
CMP_SUP000077_42,SUP000077,Month_42,True,True,True,92.6,0
CMP_SUP000077_43,SUP000077,Month_43,True,True,True,91.4,0
CMP_SUP000077_44,SUP000077,Month_44,True,True,True,92.6,0
CMP_SUP000077_45,SUP000077,Month_45,True,True,True,94.0,0
CMP_SUP000077_46,SUP000077,Month_46,True,True,True,94.4,0
CMP_SUP000077_47,SUP000077,Month_47,True,True,True,93.1,0
CMP_SUP000077_48,SUP000077,Month_48,True,True,True,94.6,0
CMP_SUP000077_49,SUP000077,Month_49,True,True,True,94.5,0
CMP_SUP000077_50,SUP000077,Month_50,True,True,True,93.7,0
CMP_SUP000077_51,SUP000077,Month_51,True,True,True,94.7,0
CMP_SUP000077_52,SUP000077,Month_52,True,True,True,94.5,0
CMP_SUP000077_53,SUP000077,Month_53,True,True,True,95.7,0
CMP_SUP000077_54,SUP000077,Month_54,True,True,True,96.2,0
CMP_SUP000077_55,SUP000077,Month_55,True,True,True,96.2,0
CMP_SUP000077_56,SUP000077,Month_56,True,True,True,96.0,0
CMP_SUP000077_57,SUP000077,Month_57,True,True,True,96.1,0
CMP_SUP000077_58,SUP000077,Month_58,True,True,True,94.8,1
CMP_SUP000077_59,SUP000077,Month_59,True,True,True,94.6,0
CMP_SUP000077_60,SUP000077,Month_60,True,True,True,95.0,0
CMP_SUP000078_01,SUP000078,Month_01,True,True,True,87.0,1
CMP_SUP000078_02,SUP000078,Month_02,True,True,True,87.5,0
CMP_SUP000078_03,SUP000078,Month_03,True,True,True,88.1,0
CMP_SUP000078_04,SUP000078,Month_04,True,True,True,89.5,0
CMP_SUP000078_05,SUP000078,Month_05,True,True,True,89.1,0
CMP_SUP000078_06,SUP000078,Month_06,True,True,True,89.5,0
CMP_SUP000078_07,SUP000078,Month_07,True,True,True,90.9,0
CMP_SUP000078_08,SUP000078,Month_08,True,True,True,90.3,0
CMP_SUP000078_09,SUP000078,Month_09,True,True,True,89.3,0
CMP_SUP000078_10,SUP000078,Month_10,True,True,True,90.3,0
CMP_SUP000078_11,SUP000078,Month_11,True,True,True,90.9,0
CMP_SUP000078_12,SUP000078,Month_12,True,True,True,90.3,0
CMP_SUP000078_13,SUP000078,Month_13,True,True,True,89.1,0
CMP_SUP000078_14,SUP000078,Month_14,True,True,True,90.4,0
CMP_SUP000078_15,SUP000078,Month_15,True,True,True,91.6,0
CMP_SUP000078_16,SUP000078,Month_16,True,True,True,90.7,0
CMP_SUP000078_17,SUP000078,Month_17,True,True,True,91.6,0
CMP_SUP000078_18,SUP000078,Month_18,True,True,True,92.8,0
CMP_SUP000078_19,SUP000078,Month_19,True,True,True,93.6,0
CMP_SUP000078_20,SUP000078,Month_20,True,True,True,93.8,0
CMP_SUP000078_21,SUP000078,Month_21,True,True,True,94.4,0
CMP_SUP000078_22,SUP000078,Month_22,True,True,True,93.2,0
CMP_SUP000078_23,SUP000078,Month_23,True,True,True,92.9,0
CMP_SUP000078_24,SUP000078,Month_24,True,True,True,93.8,0
CMP_SUP000078_25,SUP000078,Month_25,True,True,True,92.6,0
CMP_SUP000078_26,SUP000078,Month_26,True,True,True,92.1,1
CMP_SUP000078_27,SUP000078,Month_27,True,True,True,91.5,0
CMP_SUP000078_28,SUP000078,Month_28,True,True,True,91.1,0
CMP_SUP000078_29,SUP000078,Month_29,True,True,True,89.7,0
CMP_SUP000078_30,SUP000078,Month_30,True,True,True,89.3,0
CMP_SUP000078_31,SUP000078,Month_31,True,True,True,88.1,0
CMP_SUP000078_32,SUP000078,Month_32,True,True,True,88.5,0
CMP_SUP000078_33,SUP000078,Month_33,True,True,True,88.9,0
CMP_SUP000078_34,SUP000078,Month_34,True,True,True,87.9,0
CMP_SUP000078_35,SUP000078,Month_35,True,True,True,86.6,0
CMP_SUP000078_36,SUP000078,Month_36,True,True,True,85.9,0
CMP_SUP000078_37,SUP000078,Month_37,True,True,True,84.5,0
CMP_SUP000078_38,SUP000078,Month_38,True,True,True,83.3,0
CMP_SUP000078_39,SUP000078,Month_39,True,True,True,81.9,0
CMP_SUP000078_40,SUP000078,Month_40,True,True,True,81.0,0
CMP_SUP000078_41,SUP000078,Month_41,True,True,True,80.7,1
CMP_SUP000078_42,SUP000078,Month_42,True,True,True,80.4,0
CMP_SUP000078_43,SUP000078,Month_43,True,True,True,80.0,0
CMP_SUP000078_44,SUP000078,Month_44,True,True,True,80.5,0
CMP_SUP000078_45,SUP000078,Month_45,True,True,True,80.0,0
CMP_SUP000078_46,SUP000078,Month_46,True,True,True,79.3,0
CMP_SUP000078_47,SUP000078,Month_47,True,True,True,78.4,0
CMP_SUP000078_48,SUP000078,Month_48,True,True,True,79.4,0
CMP_SUP000078_49,SUP000078,Month_49,True,True,True,77.9,0
CMP_SUP000078_50,SUP000078,Month_50,True,True,True,79.1,0
CMP_SUP000078_51,SUP000078,Month_51,True,True,True,79.9,0
CMP_SUP000078_52,SUP000078,Month_52,True,True,True,79.5,0
CMP_SUP000078_53,SUP000078,Month_53,True,True,True,79.3,0
CMP_SUP000078_54,SUP000078,Month_54,True,True,True,78.2,0
CMP_SUP000078_55,SUP000078,Month_55,True,True,True,79.3,0
CMP_SUP000078_56,SUP000078,Month_56,True,True,True,79.5,0
CMP_SUP000078_57,SUP000078,Month_57,True,True,True,79.1,0
CMP_SUP000078_58,SUP000078,Month_58,True,True,True,78.6,0
CMP_SUP000078_59,SUP000078,Month_59,True,True,True,79.2,0
CMP_SUP000078_60,SUP000078,Month_60,True,True,True,78.8,0
CMP_SUP000079_01,SUP000079,Month_01,False,True,False,70.9,0
CMP_SUP000079_02,SUP000079,Month_02,False,True,False,71.2,0
CMP_SUP000079_03,SUP000079,Month_03,False,True,False,71.0,0
CMP_SUP000079_04,SUP000079,Month_04,False,True,False,70.6,0
CMP_SUP000079_05,SUP000079,Month_05,False,True,False,72.0,0
CMP_SUP000079_06,SUP000079,Month_06,False,True,False,72.7,0
CMP_SUP000079_07,SUP000079,Month_07,False,True,False,74.0,0
CMP_SUP000079_08,SUP000079,Month_08,False,True,False,73.5,0
CMP_SUP000079_09,SUP000079,Month_09,False,True,False,72.1,0
CMP_SUP000079_10,SUP000079,Month_10,False,True,False,72.4,0
CMP_SUP000079_11,SUP000079,Month_11,False,True,False,72.4,0
CMP_SUP000079_12,SUP000079,Month_12,False,True,False,72.3,0
CMP_SUP000079_13,SUP000079,Month_13,False,True,False,73.2,0
CMP_SUP000079_14,SUP000079,Month_14,False,True,False,73.1,0
CMP_SUP000079_15,SUP000079,Month_15,False,True,False,71.7,0
CMP_SUP000079_16,SUP000079,Month_16,False,True,False,71.0,0
CMP_SUP000079_17,SUP000079,Month_17,False,True,False,70.2,0
CMP_SUP000079_18,SUP000079,Month_18,False,True,False,69.7,1
CMP_SUP000079_19,SUP000079,Month_19,False,True,False,70.1,0
CMP_SUP000079_20,SUP000079,Month_20,False,True,False,70.5,0
CMP_SUP000079_21,SUP000079,Month_21,False,True,False,71.4,0
CMP_SUP000079_22,SUP000079,Month_22,False,True,False,72.2,0
CMP_SUP000079_23,SUP000079,Month_23,False,True,False,71.1,0
CMP_SUP000079_24,SUP000079,Month_24,False,True,False,70.6,0
CMP_SUP000079_25,SUP000079,Month_25,False,True,False,70.1,0
CMP_SUP000079_26,SUP000079,Month_26,False,True,False,69.9,0
CMP_SUP000079_27,SUP000079,Month_27,False,True,False,69.9,0
CMP_SUP000079_28,SUP000079,Month_28,False,True,False,71.4,0
CMP_SUP000079_29,SUP000079,Month_29,False,True,False,72.7,0
CMP_SUP000079_30,SUP000079,Month_30,False,True,False,73.2,0
CMP_SUP000079_31,SUP000079,Month_31,False,True,False,73.3,0
CMP_SUP000079_32,SUP000079,Month_32,False,True,False,74.0,0
CMP_SUP000079_33,SUP000079,Month_33,False,True,False,74.7,0
CMP_SUP000079_34,SUP000079,Month_34,False,True,False,75.5,0
CMP_SUP000079_35,SUP000079,Month_35,False,True,False,76.2,0
CMP_SUP000079_36,SUP000079,Month_36,False,True,False,75.6,0
CMP_SUP000079_37,SUP000079,Month_37,False,True,False,77.0,0
CMP_SUP000079_38,SUP000079,Month_38,False,True,False,77.9,2
CMP_SUP000079_39,SUP000079,Month_39,False,True,False,77.2,0
CMP_SUP000079_40,SUP000079,Month_40,False,True,False,78.1,0
CMP_SUP000079_41,SUP000079,Month_41,False,True,False,78.7,1
CMP_SUP000079_42,SUP000079,Month_42,False,True,False,78.0,0
CMP_SUP000079_43,SUP000079,Month_43,False,True,False,77.0,0
CMP_SUP000079_44,SUP000079,Month_44,False,True,False,75.6,0
CMP_SUP000079_45,SUP000079,Month_45,False,True,False,76.5,0
CMP_SUP000079_46,SUP000079,Month_46,False,True,False,77.6,0
CMP_SUP000079_47,SUP000079,Month_47,False,True,False,77.3,0
CMP_SUP000079_48,SUP000079,Month_48,False,True,False,78.3,0
CMP_SUP000079_49,SUP000079,Month_49,False,True,False,77.5,0
CMP_SUP000079_50,SUP000079,Month_50,False,True,False,76.8,0
CMP_SUP000079_51,SUP000079,Month_51,False,True,False,76.9,0
CMP_SUP000079_52,SUP000079,Month_52,False,True,False,77.5,0
CMP_SUP000079_53,SUP000079,Month_53,False,True,False,77.6,1
CMP_SUP000079_54,SUP000079,Month_54,False,True,False,76.4,0
CMP_SUP000079_55,SUP000079,Month_55,False,True,False,77.2,0
CMP_SUP000079_56,SUP000079,Month_56,False,True,False,77.7,0
CMP_SUP000079_57,SUP000079,Month_57,False,True,False,77.6,0
CMP_SUP000079_58,SUP000079,Month_58,False,True,False,77.4,0
CMP_SUP000079_59,SUP000079,Month_59,False,True,False,76.7,0
CMP_SUP000079_60,SUP000079,Month_60,False,True,False,77.2,0
CMP_SUP000080_01,SUP000080,Month_01,True,True,True,84.8,0
CMP_SUP000080_02,SUP000080,Month_02,True,True,True,84.4,0
CMP_SUP000080_03,SUP000080,Month_03,True,True,True,84.4,0
CMP_SUP000080_04,SUP000080,Month_04,True,True,True,85.4,0
CMP_SUP000080_05,SUP000080,Month_05,True,True,True,85.5,0
CMP_SUP000080_06,SUP000080,Month_06,True,True,True,84.0,1
CMP_SUP000080_07,SUP000080,Month_07,True,True,True,84.7,0
CMP_SUP000080_08,SUP000080,Month_08,True,True,True,85.9,0
CMP_SUP000080_09,SUP000080,Month_09,True,True,True,84.8,0
CMP_SUP000080_10,SUP000080,Month_10,True,True,True,84.4,0
CMP_SUP000080_11,SUP000080,Month_11,True,True,True,84.5,0
CMP_SUP000080_12,SUP000080,Month_12,True,True,True,85.6,0
CMP_SUP000080_13,SUP000080,Month_13,True,True,True,84.3,0
CMP_SUP000080_14,SUP000080,Month_14,True,True,True,83.9,0
CMP_SUP000080_15,SUP000080,Month_15,True,True,True,84.4,0
CMP_SUP000080_16,SUP000080,Month_16,True,True,True,83.0,0
CMP_SUP000080_17,SUP000080,Month_17,True,True,True,82.1,0
CMP_SUP000080_18,SUP000080,Month_18,True,True,True,81.4,0
CMP_SUP000080_19,SUP000080,Month_19,True,True,True,81.9,0
CMP_SUP000080_20,SUP000080,Month_20,True,True,True,83.2,0
CMP_SUP000080_21,SUP000080,Month_21,True,True,True,83.4,0
CMP_SUP000080_22,SUP000080,Month_22,True,True,True,84.1,0
CMP_SUP000080_23,SUP000080,Month_23,True,True,True,84.2,0
CMP_SUP000080_24,SUP000080,Month_24,True,True,True,83.4,0
CMP_SUP000080_25,SUP000080,Month_25,True,True,True,84.4,0
CMP_SUP000080_26,SUP000080,Month_26,True,True,True,84.1,0
CMP_SUP000080_27,SUP000080,Month_27,True,True,True,82.8,0
CMP_SUP000080_28,SUP000080,Month_28,True,True,True,83.8,0
CMP_SUP000080_29,SUP000080,Month_29,True,True,True,85.1,0
CMP_SUP000080_30,SUP000080,Month_30,True,True,True,84.1,0
CMP_SUP000080_31,SUP000080,Month_31,True,True,True,83.3,0
CMP_SUP000080_32,SUP000080,Month_32,True,True,True,83.4,0
CMP_SUP000080_33,SUP000080,Month_33,True,True,True,83.1,0
CMP_SUP000080_34,SUP000080,Month_34,True,True,True,82.7,0
CMP_SUP000080_35,SUP000080,Month_35,True,True,True,81.5,0
CMP_SUP000080_36,SUP000080,Month_36,True,True,True,81.2,0
CMP_SUP000080_37,SUP000080,Month_37,True,True,True,82.6,0
CMP_SUP000080_38,SUP000080,Month_38,True,True,True,83.2,0
CMP_SUP000080_39,SUP000080,Month_39,True,True,True,84.3,0
CMP_SUP000080_40,SUP000080,Month_40,True,True,True,84.9,0
CMP_SUP000080_41,SUP000080,Month_41,True,True,True,84.2,0
CMP_SUP000080_42,SUP000080,Month_42,True,True,True,84.5,0
CMP_SUP000080_43,SUP000080,Month_43,True,True,True,84.1,0
CMP_SUP000080_44,SUP000080,Month_44,True,True,True,82.8,0
CMP_SUP000080_45,SUP000080,Month_45,True,True,True,84.2,0
CMP_SUP000080_46,SUP000080,Month_46,True,True,True,85.3,0
CMP_SUP000080_47,SUP000080,Month_47,True,True,True,84.9,0
CMP_SUP000080_48,SUP000080,Month_48,True,True,True,86.3,0
CMP_SUP000080_49,SUP000080,Month_49,True,True,True,85.1,0
CMP_SUP000080_50,SUP000080,Month_50,True,True,True,85.3,0
CMP_SUP000080_51,SUP000080,Month_51,True,True,True,85.5,0
CMP_SUP000080_52,SUP000080,Month_52,True,True,True,86.0,0
CMP_SUP000080_53,SUP000080,Month_53,True,True,True,84.7,0
CMP_SUP000080_54,SUP000080,Month_54,True,True,True,86.0,0
CMP_SUP000080_55,SUP000080,Month_55,True,True,True,84.5,0
CMP_SUP000080_56,SUP000080,Month_56,True,True,True,83.4,0
CMP_SUP000080_57,SUP000080,Month_57,True,True,True,83.8,0
CMP_SUP000080_58,SUP000080,Month_58,True,True,True,82.7,0
CMP_SUP000080_59,SUP000080,Month_59,True,True,True,83.7,0
CMP_SUP000080_60,SUP000080,Month_60,True,True,True,83.8,0
CMP_SUP000081_01,SUP000081,Month_01,True,True,False,77.5,0
CMP_SUP000081_02,SUP000081,Month_02,True,True,False,76.1,0
CMP_SUP000081_03,SUP000081,Month_03,True,True,False,74.8,0
CMP_SUP000081_04,SUP000081,Month_04,True,True,False,74.9,0
CMP_SUP000081_05,SUP000081,Month_05,True,True,False,75.5,0
CMP_SUP000081_06,SUP000081,Month_06,True,True,False,76.2,0
CMP_SUP000081_07,SUP000081,Month_07,True,True,False,76.7,0
CMP_SUP000081_08,SUP000081,Month_08,True,True,False,77.6,0
CMP_SUP000081_09,SUP000081,Month_09,True,True,False,77.8,0
CMP_SUP000081_10,SUP000081,Month_10,True,True,False,78.1,0
CMP_SUP000081_11,SUP000081,Month_11,True,True,False,79.4,0
CMP_SUP000081_12,SUP000081,Month_12,True,True,False,80.8,0
CMP_SUP000081_13,SUP000081,Month_13,True,True,False,80.5,0
CMP_SUP000081_14,SUP000081,Month_14,True,True,False,80.4,0
CMP_SUP000081_15,SUP000081,Month_15,True,True,False,79.6,0
CMP_SUP000081_16,SUP000081,Month_16,True,True,False,81.1,0
CMP_SUP000081_17,SUP000081,Month_17,True,True,False,82.5,0
CMP_SUP000081_18,SUP000081,Month_18,True,True,False,82.0,0
CMP_SUP000081_19,SUP000081,Month_19,True,True,False,82.8,0
CMP_SUP000081_20,SUP000081,Month_20,True,True,False,81.7,0
CMP_SUP000081_21,SUP000081,Month_21,True,True,False,81.4,0
CMP_SUP000081_22,SUP000081,Month_22,True,True,False,82.4,0
CMP_SUP000081_23,SUP000081,Month_23,True,True,False,83.7,0
CMP_SUP000081_24,SUP000081,Month_24,True,True,False,83.9,0
CMP_SUP000081_25,SUP000081,Month_25,True,True,False,84.3,0
CMP_SUP000081_26,SUP000081,Month_26,True,True,False,83.3,0
CMP_SUP000081_27,SUP000081,Month_27,True,True,False,82.9,0
CMP_SUP000081_28,SUP000081,Month_28,True,True,False,83.4,0
CMP_SUP000081_29,SUP000081,Month_29,True,True,False,84.4,0
CMP_SUP000081_30,SUP000081,Month_30,True,True,False,84.4,0
CMP_SUP000081_31,SUP000081,Month_31,True,True,False,84.2,1
CMP_SUP000081_32,SUP000081,Month_32,True,True,False,83.3,2
CMP_SUP000081_33,SUP000081,Month_33,True,True,False,82.6,0
CMP_SUP000081_34,SUP000081,Month_34,True,True,False,82.7,0
CMP_SUP000081_35,SUP000081,Month_35,True,True,False,83.3,0
CMP_SUP000081_36,SUP000081,Month_36,True,True,False,83.3,1
CMP_SUP000081_37,SUP000081,Month_37,True,True,False,84.6,0
CMP_SUP000081_38,SUP000081,Month_38,True,True,False,83.6,0
CMP_SUP000081_39,SUP000081,Month_39,True,True,False,84.0,0
CMP_SUP000081_40,SUP000081,Month_40,True,True,False,84.0,0
CMP_SUP000081_41,SUP000081,Month_41,True,True,False,84.0,0
CMP_SUP000081_42,SUP000081,Month_42,True,True,False,85.3,0
CMP_SUP000081_43,SUP000081,Month_43,True,True,False,86.4,0
CMP_SUP000081_44,SUP000081,Month_44,True,True,False,87.1,0
CMP_SUP000081_45,SUP000081,Month_45,True,True,False,87.3,0
CMP_SUP000081_46,SUP000081,Month_46,True,True,False,88.1,0
CMP_SUP000081_47,SUP000081,Month_47,True,True,False,89.4,0
CMP_SUP000081_48,SUP000081,Month_48,True,True,False,89.2,0
CMP_SUP000081_49,SUP000081,Month_49,True,True,False,90.5,0
CMP_SUP000081_50,SUP000081,Month_50,True,True,False,89.3,0
CMP_SUP000081_51,SUP000081,Month_51,True,True,False,89.5,0
CMP_SUP000081_52,SUP000081,Month_52,True,True,False,88.3,0
CMP_SUP000081_53,SUP000081,Month_53,True,True,False,88.7,0
CMP_SUP000081_54,SUP000081,Month_54,True,True,False,89.5,0
CMP_SUP000081_55,SUP000081,Month_55,True,True,False,88.4,0
CMP_SUP000081_56,SUP000081,Month_56,True,True,False,88.2,1
CMP_SUP000081_57,SUP000081,Month_57,True,True,False,88.1,0
CMP_SUP000081_58,SUP000081,Month_58,True,True,False,88.3,0
CMP_SUP000081_59,SUP000081,Month_59,True,True,False,87.1,0
CMP_SUP000081_60,SUP000081,Month_60,True,True,False,87.4,0
CMP_SUP000082_01,SUP000082,Month_01,True,True,True,84.0,0
CMP_SUP000082_02,SUP000082,Month_02,True,True,True,83.0,0
CMP_SUP000082_03,SUP000082,Month_03,True,True,True,83.7,0
CMP_SUP000082_04,SUP000082,Month_04,True,True,True,84.2,0
CMP_SUP000082_05,SUP000082,Month_05,True,True,True,84.4,0
CMP_SUP000082_06,SUP000082,Month_06,True,True,True,84.5,0
CMP_SUP000082_07,SUP000082,Month_07,True,True,True,84.0,0
CMP_SUP000082_08,SUP000082,Month_08,True,True,True,84.3,0
CMP_SUP000082_09,SUP000082,Month_09,True,True,True,84.7,0
CMP_SUP000082_10,SUP000082,Month_10,True,True,True,84.1,0
CMP_SUP000082_11,SUP000082,Month_11,True,True,True,84.5,0
CMP_SUP000082_12,SUP000082,Month_12,True,True,True,83.5,0
CMP_SUP000082_13,SUP000082,Month_13,True,True,True,84.8,0
CMP_SUP000082_14,SUP000082,Month_14,True,True,True,85.4,0
CMP_SUP000082_15,SUP000082,Month_15,True,True,True,85.9,0
CMP_SUP000082_16,SUP000082,Month_16,True,True,True,86.1,0
CMP_SUP000082_17,SUP000082,Month_17,True,True,True,84.7,0
CMP_SUP000082_18,SUP000082,Month_18,True,True,True,86.1,0
CMP_SUP000082_19,SUP000082,Month_19,True,True,True,86.5,0
CMP_SUP000082_20,SUP000082,Month_20,True,True,True,85.5,0
CMP_SUP000082_21,SUP000082,Month_21,True,True,True,85.3,0
CMP_SUP000082_22,SUP000082,Month_22,True,True,True,86.7,0
CMP_SUP000082_23,SUP000082,Month_23,True,True,True,86.5,0
CMP_SUP000082_24,SUP000082,Month_24,True,True,True,86.3,0
CMP_SUP000082_25,SUP000082,Month_25,True,True,True,86.4,0
CMP_SUP000082_26,SUP000082,Month_26,True,True,True,87.3,0
CMP_SUP000082_27,SUP000082,Month_27,True,True,True,88.8,0
CMP_SUP000082_28,SUP000082,Month_28,True,True,True,88.6,0
CMP_SUP000082_29,SUP000082,Month_29,True,True,True,90.0,0
CMP_SUP000082_30,SUP000082,Month_30,True,True,True,89.6,0
CMP_SUP000082_31,SUP000082,Month_31,True,True,True,91.0,0
CMP_SUP000082_32,SUP000082,Month_32,True,True,True,90.1,0
CMP_SUP000082_33,SUP000082,Month_33,True,True,True,90.3,1
CMP_SUP000082_34,SUP000082,Month_34,True,True,True,91.2,0
CMP_SUP000082_35,SUP000082,Month_35,True,True,True,91.5,0
CMP_SUP000082_36,SUP000082,Month_36,True,True,True,91.0,0
CMP_SUP000082_37,SUP000082,Month_37,True,True,True,91.2,0
CMP_SUP000082_38,SUP000082,Month_38,True,True,True,91.8,0
CMP_SUP000082_39,SUP000082,Month_39,True,True,True,92.1,0
CMP_SUP000082_40,SUP000082,Month_40,True,True,True,92.8,0
CMP_SUP000082_41,SUP000082,Month_41,True,True,True,94.1,0
CMP_SUP000082_42,SUP000082,Month_42,True,True,True,93.0,0
CMP_SUP000082_43,SUP000082,Month_43,True,True,True,93.6,0
CMP_SUP000082_44,SUP000082,Month_44,True,True,True,94.7,0
CMP_SUP000082_45,SUP000082,Month_45,True,True,True,95.7,0
CMP_SUP000082_46,SUP000082,Month_46,True,True,True,97.0,0
CMP_SUP000082_47,SUP000082,Month_47,True,True,True,97.8,0
CMP_SUP000082_48,SUP000082,Month_48,True,True,True,97.4,0
CMP_SUP000082_49,SUP000082,Month_49,True,True,True,98.8,0
CMP_SUP000082_50,SUP000082,Month_50,True,True,True,99.4,0
CMP_SUP000082_51,SUP000082,Month_51,True,True,True,100,0
CMP_SUP000082_52,SUP000082,Month_52,True,True,True,100,0
CMP_SUP000082_53,SUP000082,Month_53,True,True,True,100,0
CMP_SUP000082_54,SUP000082,Month_54,True,True,True,98.7,0
CMP_SUP000082_55,SUP000082,Month_55,True,True,True,97.3,1
CMP_SUP000082_56,SUP000082,Month_56,True,True,True,97.9,0
CMP_SUP000082_57,SUP000082,Month_57,True,True,True,96.5,0
CMP_SUP000082_58,SUP000082,Month_58,True,True,True,95.8,0
CMP_SUP000082_59,SUP000082,Month_59,True,True,True,95.6,0
CMP_SUP000082_60,SUP000082,Month_60,True,True,True,94.1,0
CMP_SUP000083_01,SUP000083,Month_01,True,True,True,83.9,0
CMP_SUP000083_02,SUP000083,Month_02,True,True,True,82.8,0
CMP_SUP000083_03,SUP000083,Month_03,True,True,True,83.8,0
CMP_SUP000083_04,SUP000083,Month_04,True,True,True,82.7,0
CMP_SUP000083_05,SUP000083,Month_05,True,True,True,81.7,0
CMP_SUP000083_06,SUP000083,Month_06,True,True,True,82.2,0
CMP_SUP000083_07,SUP000083,Month_07,True,True,True,81.0,0
CMP_SUP000083_08,SUP000083,Month_08,True,True,True,81.4,0
CMP_SUP000083_09,SUP000083,Month_09,True,True,True,80.4,0
CMP_SUP000083_10,SUP000083,Month_10,True,True,True,80.0,0
CMP_SUP000083_11,SUP000083,Month_11,True,True,True,79.6,0
CMP_SUP000083_12,SUP000083,Month_12,True,True,True,78.7,0
CMP_SUP000083_13,SUP000083,Month_13,True,True,True,77.9,0
CMP_SUP000083_14,SUP000083,Month_14,True,True,True,79.3,0
CMP_SUP000083_15,SUP000083,Month_15,True,True,True,78.8,0
CMP_SUP000083_16,SUP000083,Month_16,True,True,True,79.4,0
CMP_SUP000083_17,SUP000083,Month_17,True,True,True,79.6,0
CMP_SUP000083_18,SUP000083,Month_18,True,True,True,78.6,0
CMP_SUP000083_19,SUP000083,Month_19,True,True,True,77.6,0
CMP_SUP000083_20,SUP000083,Month_20,True,True,True,77.8,0
CMP_SUP000083_21,SUP000083,Month_21,True,True,True,76.6,0
CMP_SUP000083_22,SUP000083,Month_22,True,True,True,76.1,0
CMP_SUP000083_23,SUP000083,Month_23,True,True,True,76.6,0
CMP_SUP000083_24,SUP000083,Month_24,True,True,True,76.6,0
CMP_SUP000083_25,SUP000083,Month_25,True,True,True,75.6,0
CMP_SUP000083_26,SUP000083,Month_26,True,True,True,74.9,0
CMP_SUP000083_27,SUP000083,Month_27,True,True,True,73.8,0
CMP_SUP000083_28,SUP000083,Month_28,True,True,True,74.8,0
CMP_SUP000083_29,SUP000083,Month_29,True,True,True,74.6,0
CMP_SUP000083_30,SUP000083,Month_30,True,True,True,73.2,0
CMP_SUP000083_31,SUP000083,Month_31,True,True,True,73.4,0
CMP_SUP000083_32,SUP000083,Month_32,True,True,True,72.8,0
CMP_SUP000083_33,SUP000083,Month_33,True,True,True,72.6,0
CMP_SUP000083_34,SUP000083,Month_34,True,True,True,72.7,0
CMP_SUP000083_35,SUP000083,Month_35,True,True,True,71.7,0
CMP_SUP000083_36,SUP000083,Month_36,True,True,True,72.7,0
CMP_SUP000083_37,SUP000083,Month_37,True,True,True,73.0,1
CMP_SUP000083_38,SUP000083,Month_38,True,True,True,74.2,0
CMP_SUP000083_39,SUP000083,Month_39,True,True,True,73.5,0
CMP_SUP000083_40,SUP000083,Month_40,True,True,True,72.1,0
CMP_SUP000083_41,SUP000083,Month_41,True,True,True,71.7,0
CMP_SUP000083_42,SUP000083,Month_42,True,True,True,71.5,0
